dataset,condition,comparison_scope,pair_id,source_pair_id,subject_id,canonical_finger_position,path_a,path_b,source_type,source_file,source_split,diagnostics_comparison_scope,config_hash,implementation_hash,primary_raw_score,rerun_raw_score,primary_decision,rerun_decision,raw_score_text_equal,raw_score_numeric_equal,decision_equal,status_equal,error_code_equal,error_message_equal,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,all_deterministic_diagnostics_equal,exact_reproducibility,timing_compared
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001007_08,sd300c_roll_self_00001007_08,00001007,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001007_roll_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001007_roll_2000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001007_09,sd300c_roll_self_00001007_09,00001007,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001007_roll_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001007_roll_2000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001007_10,sd300c_roll_self_00001007_10,00001007,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001007_roll_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001007_roll_2000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001008_01,sd300c_roll_self_00001008_01,00001008,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_01.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_01.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001008_02,sd300c_roll_self_00001008_02,00001008,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_02.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001008_03,sd300c_roll_self_00001008_03,00001008,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_03.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001008_04,sd300c_roll_self_00001008_04,00001008,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_04.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001008_05,sd300c_roll_self_00001008_05,00001008,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_05.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001008_06,sd300c_roll_self_00001008_06,00001008,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_06.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_06.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001008_07,sd300c_roll_self_00001008_07,00001008,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_07.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001008_08,sd300c_roll_self_00001008_08,00001008,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001008_09,sd300c_roll_self_00001008_09,00001008,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001008_10,sd300c_roll_self_00001008_10,00001008,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001008_roll_2000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001009_01,sd300c_roll_self_00001009_01,00001009,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_01.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_01.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001009_02,sd300c_roll_self_00001009_02,00001009,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_02.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001009_03,sd300c_roll_self_00001009_03,00001009,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_03.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001009_04,sd300c_roll_self_00001009_04,00001009,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_04.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001009_05,sd300c_roll_self_00001009_05,00001009,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_05.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001009_06,sd300c_roll_self_00001009_06,00001009,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_06.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_06.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001009_07,sd300c_roll_self_00001009_07,00001009,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_07.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001009_08,sd300c_roll_self_00001009_08,00001009,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001009_09,sd300c_roll_self_00001009_09,00001009,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001009_10,sd300c_roll_self_00001009_10,00001009,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001009_roll_2000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001010_01,sd300c_roll_self_00001010_01,00001010,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_01.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_01.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001010_02,sd300c_roll_self_00001010_02,00001010,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_02.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001010_03,sd300c_roll_self_00001010_03,00001010,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_03.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001010_04,sd300c_roll_self_00001010_04,00001010,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_04.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001010_05,sd300c_roll_self_00001010_05,00001010,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_05.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001010_06,sd300c_roll_self_00001010_06,00001010,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_06.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_06.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001010_07,sd300c_roll_self_00001010_07,00001010,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_07.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001010_08,sd300c_roll_self_00001010_08,00001010,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001010_09,sd300c_roll_self_00001010_09,00001010,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001010_10,sd300c_roll_self_00001010_10,00001010,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001010_roll_2000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
