condition,dataset,role,pilot_pair_id,reference_pair_id,reference_kind,pilot_raw_score,reference_raw_score,raw_score_abs_delta,raw_score_equal,status_equal,error_code_equal,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,exact_reproducibility
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001007_00001008,sd300b_plain_roll_next_subject_impostor_06_00001007_00001008,current_provenance_derived_negative,2.7493046041364018,2.7493046041364018,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001008_00001009,sd300b_plain_roll_next_subject_impostor_06_00001008_00001009,current_provenance_derived_negative,2.0320194929400524,2.0320194929400524,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001009_00001010,sd300b_plain_roll_next_subject_impostor_06_00001009_00001010,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001010_00001011,sd300b_plain_roll_next_subject_impostor_06_00001010_00001011,current_provenance_derived_negative,0.22735383906945023,0.22735383906945023,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001011_00001012,sd300b_plain_roll_next_subject_impostor_06_00001011_00001012,current_provenance_derived_negative,4.828729200559876,4.828729200559876,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001012_00001013,sd300b_plain_roll_next_subject_impostor_06_00001012_00001013,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001013_00001014,sd300b_plain_roll_next_subject_impostor_06_00001013_00001014,current_provenance_derived_negative,0.5523410394558546,0.5523410394558546,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001014_00001015,sd300b_plain_roll_next_subject_impostor_06_00001014_00001015,current_provenance_derived_negative,3.3414474572772837,3.3414474572772837,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001015_00001016,sd300b_plain_roll_next_subject_impostor_06_00001015_00001016,current_provenance_derived_negative,2.8110173885899408,2.8110173885899408,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001016_00001017,sd300b_plain_roll_next_subject_impostor_06_00001016_00001017,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001017_00001018,sd300b_plain_roll_next_subject_impostor_06_00001017_00001018,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001018_00001019,sd300b_plain_roll_next_subject_impostor_06_00001018_00001019,current_provenance_derived_negative,2.8480229816414475,2.8480229816414475,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001019_00001020,sd300b_plain_roll_next_subject_impostor_06_00001019_00001020,current_provenance_derived_negative,2.8820544672387474,2.8820544672387474,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001020_00001021,sd300b_plain_roll_next_subject_impostor_06_00001020_00001021,current_provenance_derived_negative,2.22021608907302,2.22021608907302,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001021_00001022,sd300b_plain_roll_next_subject_impostor_06_00001021_00001022,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001022_00001023,sd300b_plain_roll_next_subject_impostor_06_00001022_00001023,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001023_00001024,sd300b_plain_roll_next_subject_impostor_06_00001023_00001024,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001024_00001025,sd300b_plain_roll_next_subject_impostor_06_00001024_00001025,current_provenance_derived_negative,1.3419259617837183,1.3419259617837183,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001025_00001026,sd300b_plain_roll_next_subject_impostor_06_00001025_00001026,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001026_00001027,sd300b_plain_roll_next_subject_impostor_06_00001026_00001027,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001027_00001028,sd300b_plain_roll_next_subject_impostor_06_00001027_00001028,current_provenance_derived_negative,1.189134069285193,1.189134069285193,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001028_00001029,sd300b_plain_roll_next_subject_impostor_06_00001028_00001029,current_provenance_derived_negative,1.2249883732230928,1.2249883732230928,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001029_00001030,sd300b_plain_roll_next_subject_impostor_06_00001029_00001030,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001030_00001031,sd300b_plain_roll_next_subject_impostor_06_00001030_00001031,current_provenance_derived_negative,1.7817621285504823,1.7817621285504823,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001031_00001032,sd300b_plain_roll_next_subject_impostor_06_00001031_00001032,current_provenance_derived_negative,1.6155832137136215,1.6155832137136215,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001032_00001033,sd300b_plain_roll_next_subject_impostor_06_00001032_00001033,current_provenance_derived_negative,10.523552559713542,10.523552559713542,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001033_00001034,sd300b_plain_roll_next_subject_impostor_06_00001033_00001034,current_provenance_derived_negative,1.319258661454732,1.319258661454732,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001034_00001035,sd300b_plain_roll_next_subject_impostor_06_00001034_00001035,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001035_00001036,sd300b_plain_roll_next_subject_impostor_06_00001035_00001036,current_provenance_derived_negative,3.3680731567334194,3.3680731567334194,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001036_00001037,sd300b_plain_roll_next_subject_impostor_06_00001036_00001037,current_provenance_derived_negative,0.12398077936022217,0.12398077936022217,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001037_00001038,sd300b_plain_roll_next_subject_impostor_06_00001037_00001038,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001038_00001039,sd300b_plain_roll_next_subject_impostor_06_00001038_00001039,current_provenance_derived_negative,6.984327256323638,6.984327256323638,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001039_00001040,sd300b_plain_roll_next_subject_impostor_06_00001039_00001040,current_provenance_derived_negative,1.7991888184543283,1.7991888184543283,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001040_00001041,sd300b_plain_roll_next_subject_impostor_06_00001040_00001041,current_provenance_derived_negative,1.3709514336286832,1.3709514336286832,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001041_00001042,sd300b_plain_roll_next_subject_impostor_06_00001041_00001042,current_provenance_derived_negative,2.883139269014935,2.883139269014935,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001042_00001043,sd300b_plain_roll_next_subject_impostor_06_00001042_00001043,current_provenance_derived_negative,0.7152548123187534,0.7152548123187534,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001043_00001044,sd300b_plain_roll_next_subject_impostor_06_00001043_00001044,current_provenance_derived_negative,9.41461858503284,9.41461858503284,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001044_00001045,sd300b_plain_roll_next_subject_impostor_06_00001044_00001045,current_provenance_derived_negative,8.13199322525967,8.13199322525967,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001045_00001046,sd300b_plain_roll_next_subject_impostor_06_00001045_00001046,current_provenance_derived_negative,0.517033576965396,0.517033576965396,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001046_00001047,sd300b_plain_roll_next_subject_impostor_06_00001046_00001047,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001047_00001048,sd300b_plain_roll_next_subject_impostor_06_00001047_00001048,current_provenance_derived_negative,1.2351503584747565,1.2351503584747565,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001048_00001049,sd300b_plain_roll_next_subject_impostor_06_00001048_00001049,current_provenance_derived_negative,0.8104714377843137,0.8104714377843137,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001049_00001050,sd300b_plain_roll_next_subject_impostor_06_00001049_00001050,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_06_00001050_00001051,sd300b_plain_roll_next_subject_impostor_06_00001050_00001051,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001000_00001001,sd300b_plain_roll_next_subject_impostor_07_00001000_00001001,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001001_00001002,sd300b_plain_roll_next_subject_impostor_07_00001001_00001002,current_provenance_derived_negative,1.4252132751929911,1.4252132751929911,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001002_00001003,sd300b_plain_roll_next_subject_impostor_07_00001002_00001003,current_provenance_derived_negative,0.9985006015185356,0.9985006015185356,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001003_00001004,sd300b_plain_roll_next_subject_impostor_07_00001003_00001004,current_provenance_derived_negative,0.504394358081834,0.504394358081834,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001004_00001005,sd300b_plain_roll_next_subject_impostor_07_00001004_00001005,current_provenance_derived_negative,0.3924897369575677,0.3924897369575677,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001005_00001006,sd300b_plain_roll_next_subject_impostor_07_00001005_00001006,current_provenance_derived_negative,1.7386707580459688,1.7386707580459688,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001006_00001007,sd300b_plain_roll_next_subject_impostor_07_00001006_00001007,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001007_00001008,sd300b_plain_roll_next_subject_impostor_07_00001007_00001008,current_provenance_derived_negative,0.5891240496972875,0.5891240496972875,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001008_00001009,sd300b_plain_roll_next_subject_impostor_07_00001008_00001009,current_provenance_derived_negative,1.4987354180686163,1.4987354180686163,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001009_00001010,sd300b_plain_roll_next_subject_impostor_07_00001009_00001010,current_provenance_derived_negative,2.943233093608928,2.943233093608928,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001010_00001011,sd300b_plain_roll_next_subject_impostor_07_00001010_00001011,current_provenance_derived_negative,1.8875316417560886,1.8875316417560886,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001011_00001012,sd300b_plain_roll_next_subject_impostor_07_00001011_00001012,current_provenance_derived_negative,1.5144520056967683,1.5144520056967683,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001012_00001013,sd300b_plain_roll_next_subject_impostor_07_00001012_00001013,current_provenance_derived_negative,0.7223870436258165,0.7223870436258165,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001013_00001014,sd300b_plain_roll_next_subject_impostor_07_00001013_00001014,current_provenance_derived_negative,4.58717770554847,4.58717770554847,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001014_00001015,sd300b_plain_roll_next_subject_impostor_07_00001014_00001015,current_provenance_derived_negative,0.1828244059808789,0.1828244059808789,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001015_00001016,sd300b_plain_roll_next_subject_impostor_07_00001015_00001016,current_provenance_derived_negative,1.2106450562777082,1.2106450562777082,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001016_00001017,sd300b_plain_roll_next_subject_impostor_07_00001016_00001017,current_provenance_derived_negative,1.9071280327953062,1.9071280327953062,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001017_00001018,sd300b_plain_roll_next_subject_impostor_07_00001017_00001018,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001018_00001020,sd300b_plain_roll_next_subject_impostor_07_00001018_00001020,current_provenance_derived_negative,0.24584752142188157,0.24584752142188157,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001020_00001021,sd300b_plain_roll_next_subject_impostor_07_00001020_00001021,current_provenance_derived_negative,0.23558111589120062,0.23558111589120062,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001021_00001022,sd300b_plain_roll_next_subject_impostor_07_00001021_00001022,current_provenance_derived_negative,0.9644503066475698,0.9644503066475698,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001022_00001023,sd300b_plain_roll_next_subject_impostor_07_00001022_00001023,current_provenance_derived_negative,10.50335564594567,10.50335564594567,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001023_00001024,sd300b_plain_roll_next_subject_impostor_07_00001023_00001024,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001024_00001025,sd300b_plain_roll_next_subject_impostor_07_00001024_00001025,current_provenance_derived_negative,0.07991427520512855,0.07991427520512855,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001025_00001026,sd300b_plain_roll_next_subject_impostor_07_00001025_00001026,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001026_00001027,sd300b_plain_roll_next_subject_impostor_07_00001026_00001027,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001027_00001028,sd300b_plain_roll_next_subject_impostor_07_00001027_00001028,current_provenance_derived_negative,2.7987456171079614,2.7987456171079614,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001028_00001029,sd300b_plain_roll_next_subject_impostor_07_00001028_00001029,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001029_00001030,sd300b_plain_roll_next_subject_impostor_07_00001029_00001030,current_provenance_derived_negative,0.08131299632784758,0.08131299632784758,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001030_00001031,sd300b_plain_roll_next_subject_impostor_07_00001030_00001031,current_provenance_derived_negative,0.7773851466768439,0.7773851466768439,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001031_00001032,sd300b_plain_roll_next_subject_impostor_07_00001031_00001032,current_provenance_derived_negative,0.5070764499951941,0.5070764499951941,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001032_00001033,sd300b_plain_roll_next_subject_impostor_07_00001032_00001033,current_provenance_derived_negative,0.23499760043405757,0.23499760043405757,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001033_00001034,sd300b_plain_roll_next_subject_impostor_07_00001033_00001034,current_provenance_derived_negative,18.615277190538073,18.615277190538073,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001034_00001035,sd300b_plain_roll_next_subject_impostor_07_00001034_00001035,current_provenance_derived_negative,0.8232461247260608,0.8232461247260608,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001035_00001036,sd300b_plain_roll_next_subject_impostor_07_00001035_00001036,current_provenance_derived_negative,2.3789092744264497,2.3789092744264497,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001036_00001037,sd300b_plain_roll_next_subject_impostor_07_00001036_00001037,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001037_00001038,sd300b_plain_roll_next_subject_impostor_07_00001037_00001038,current_provenance_derived_negative,0.9830887290095285,0.9830887290095285,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001038_00001039,sd300b_plain_roll_next_subject_impostor_07_00001038_00001039,current_provenance_derived_negative,0.05679432015157034,0.05679432015157034,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001039_00001040,sd300b_plain_roll_next_subject_impostor_07_00001039_00001040,current_provenance_derived_negative,6.72581542588411,6.72581542588411,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001040_00001041,sd300b_plain_roll_next_subject_impostor_07_00001040_00001041,current_provenance_derived_negative,6.44460774054985,6.44460774054985,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001041_00001042,sd300b_plain_roll_next_subject_impostor_07_00001041_00001042,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001042_00001043,sd300b_plain_roll_next_subject_impostor_07_00001042_00001043,current_provenance_derived_negative,2.3793595748738547,2.3793595748738547,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001043_00001044,sd300b_plain_roll_next_subject_impostor_07_00001043_00001044,current_provenance_derived_negative,0.27997880664321895,0.27997880664321895,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001044_00001045,sd300b_plain_roll_next_subject_impostor_07_00001044_00001045,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001045_00001046,sd300b_plain_roll_next_subject_impostor_07_00001045_00001046,current_provenance_derived_negative,0.5105509599677445,0.5105509599677445,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001046_00001047,sd300b_plain_roll_next_subject_impostor_07_00001046_00001047,current_provenance_derived_negative,2.3540531436213263,2.3540531436213263,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001047_00001048,sd300b_plain_roll_next_subject_impostor_07_00001047_00001048,current_provenance_derived_negative,10.686682714665407,10.686682714665407,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001048_00001049,sd300b_plain_roll_next_subject_impostor_07_00001048_00001049,current_provenance_derived_negative,1.7211255057531212,1.7211255057531212,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_07_00001049_00001051,sd300b_plain_roll_next_subject_impostor_07_00001049_00001051,current_provenance_derived_negative,2.20486588860239,2.20486588860239,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001000_00001001,sd300b_plain_roll_next_subject_impostor_08_00001000_00001001,current_provenance_derived_negative,1.8909060842965872,1.8909060842965872,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001001_00001002,sd300b_plain_roll_next_subject_impostor_08_00001001_00001002,current_provenance_derived_negative,1.3556094765664395,1.3556094765664395,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001002_00001003,sd300b_plain_roll_next_subject_impostor_08_00001002_00001003,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001003_00001004,sd300b_plain_roll_next_subject_impostor_08_00001003_00001004,current_provenance_derived_negative,0.7941934494501699,0.7941934494501699,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001004_00001005,sd300b_plain_roll_next_subject_impostor_08_00001004_00001005,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001005_00001006,sd300b_plain_roll_next_subject_impostor_08_00001005_00001006,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001006_00001007,sd300b_plain_roll_next_subject_impostor_08_00001006_00001007,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001007_00001008,sd300b_plain_roll_next_subject_impostor_08_00001007_00001008,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001008_00001009,sd300b_plain_roll_next_subject_impostor_08_00001008_00001009,current_provenance_derived_negative,1.1345640410562443,1.1345640410562443,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001009_00001010,sd300b_plain_roll_next_subject_impostor_08_00001009_00001010,current_provenance_derived_negative,0.5300333068666208,0.5300333068666208,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001010_00001011,sd300b_plain_roll_next_subject_impostor_08_00001010_00001011,current_provenance_derived_negative,0.6243234231598906,0.6243234231598906,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001011_00001012,sd300b_plain_roll_next_subject_impostor_08_00001011_00001012,current_provenance_derived_negative,14.516801945786558,14.516801945786558,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001012_00001013,sd300b_plain_roll_next_subject_impostor_08_00001012_00001013,current_provenance_derived_negative,9.661836676764347,9.661836676764347,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001013_00001014,sd300b_plain_roll_next_subject_impostor_08_00001013_00001014,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001014_00001015,sd300b_plain_roll_next_subject_impostor_08_00001014_00001015,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001015_00001016,sd300b_plain_roll_next_subject_impostor_08_00001015_00001016,current_provenance_derived_negative,1.1895402441094525,1.1895402441094525,0.0,true,true,true,true,true,true,true
