accuracy_pair_id,split,plain_subject_id,roll_subject_id,canonical_finger_position,selection_sha256,selection_rank
shared_imp_development_06_00001608_00001351,development,00001608,00001351,6,0ada9fd506a43bc8e90d729eec84d10bd4728f6dcbac4f7204466f41ea68ad6e,7
shared_imp_development_06_00001608_00001139,development,00001608,00001139,6,0bdd294e39b8334bb403eec30327e3ac8ec432fcbb5652e8a2d62b5c31438e10,8
shared_imp_development_06_00001608_00001526,development,00001608,00001526,6,0d4b48654fc15760d471ab8d09e980d15613224b09f2174aa58241d1d99fcc7a,9
shared_imp_development_06_00001608_00001381,development,00001608,00001381,6,0ebf96d85992711329802b47842cb38523f4d0e8805a9dc595184cd84d17e49a,10
shared_imp_development_07_00001608_00001612,development,00001608,00001612,7,02190b1e5b11f0ccc074ff6442c97698c4269e1c680bc987507d2e04fbe31b5c,1
shared_imp_development_07_00001608_00001705,development,00001608,00001705,7,0285a125a0e6eabcca3f85c3f56bbd8feece4abdc08bba95aae112d74a38ba5b,2
shared_imp_development_07_00001608_00001467,development,00001608,00001467,7,047efa852a0967fd1146a8337ad0dae21426ed744c3a09fe7bc11cc5d4915ba7,3
shared_imp_development_07_00001608_00001845,development,00001608,00001845,7,0665a5ffa34ebe72629de31885f3f45f03eb20909a660d030f013172f078fbca,4
shared_imp_development_07_00001608_00001581,development,00001608,00001581,7,0711a5e561cfcb22c5a2b2b69ac5f07f0acea13f7926998bb5ae7046c6ec3f5c,5
shared_imp_development_07_00001608_00001316,development,00001608,00001316,7,0b6b449dbd921379e6b35cc2571642f398a60937c1633cef2db80f83536a0aa3,6
shared_imp_development_07_00001608_00001475,development,00001608,00001475,7,0dd341b8984788edfe095844a3a8f127019d1007f69baefe441ecbd8c53f2ddd,7
shared_imp_development_07_00001608_00001077,development,00001608,00001077,7,0e0a51e0670fef0ee1039700ef1d6c3d74f9f079f32cfca74b394616b9c49272,8
shared_imp_development_07_00001608_00001604,development,00001608,00001604,7,0efd8eafe8513f3527efde5c24de8464d2bf9b0e4740ae3a1929f4cd0557e981,9
shared_imp_development_07_00001608_00001022,development,00001608,00001022,7,119cf7bc584e0c455d1ab36a8323326b4173375a613e67b2af7815dd85af2fea,10
shared_imp_development_08_00001608_00001061,development,00001608,00001061,8,02952596bd5f8418522f0b862a540a8c78d6901a50118cc358bf0bba91d442d3,1
shared_imp_development_08_00001608_00001645,development,00001608,00001645,8,030f5b430fc2db7200ee4920611df993d2ed6b76e5f664cc31f98e5d6e8b2e94,2
shared_imp_development_08_00001608_00001354,development,00001608,00001354,8,0480a86beee4efacee8239a92a750c8ec3f6355fe768832ed51f85793275abe0,3
shared_imp_development_08_00001608_00001572,development,00001608,00001572,8,0666aaa2ca83174d06e0782647874c386d06320ab666c113d046a494b89f91dd,4
shared_imp_development_08_00001608_00001182,development,00001608,00001182,8,08514c181f99c97a12315a9d72fd28d83b3bbe53dc4bc8abb1d133598931760e,5
shared_imp_development_08_00001608_00001612,development,00001608,00001612,8,0f0105f2fc8c010644e82e60100c584a51bd6265b49c79bb89dd799f14884dd9,6
shared_imp_development_08_00001608_00001758,development,00001608,00001758,8,1671053d1caaaab355b230995c790c4adc59087e1d03bbd9ce7aed43ee580c73,7
shared_imp_development_08_00001608_00001032,development,00001608,00001032,8,16ca64cac6664afc56e08d854082c1034831b37b0054dca39ef373d83727db66,8
shared_imp_development_08_00001608_00001344,development,00001608,00001344,8,17d2b0e61f417c7ba445e69c0e9a0969ff51015304f8dcada7692db6c5187db7,9
shared_imp_development_08_00001608_00001651,development,00001608,00001651,8,19757e12022a71b3e99a54f80d7a84c79cec7e3ad7cfc61692cfb482900dfe97,10
shared_imp_development_09_00001608_00001017,development,00001608,00001017,9,012c3bfa2d6a03ab92350b3d642dd44f98c374efc36809bea1e90ac9ef194c99,1
shared_imp_development_09_00001608_00001207,development,00001608,00001207,9,025646b25485c6e8dc1661d7d69c411d9484220b1769e8a186c478220e0a276e,2
shared_imp_development_09_00001608_00001723,development,00001608,00001723,9,0461353fda1931a62a898b37c43305107f0461023779924fc1483c5295b3a83f,3
shared_imp_development_09_00001608_00001022,development,00001608,00001022,9,0537b0bc6d48d0a1d4431148e2b5017e37d9ea983d7385dada6edf9d3a08e87b,4
shared_imp_development_09_00001608_00001455,development,00001608,00001455,9,05b4a8cc02145ae83ec1dcf3eda9e95112da09bca7b0cb2ea6e865c331d2af7f,5
shared_imp_development_09_00001608_00001103,development,00001608,00001103,9,063176f6782f31db29fb31e0ec1cba06e66725714b3c2e8f340f875868714119,6
shared_imp_development_09_00001608_00001654,development,00001608,00001654,9,07d2414198b0f4829a0ea47a0b679046252bc330565495bdec96635cc62bf21c,7
shared_imp_development_09_00001608_00001464,development,00001608,00001464,9,0ba0daedf5d0aad4ee9ff4a2d26b3afbbe0997c1f8972993dcb7d9957f40a6d7,8
shared_imp_development_09_00001608_00001229,development,00001608,00001229,9,0c6fa6d8c3bb4cbaeefa8c8336a137b8815b8f87608aa059df80927c8be16670,9
shared_imp_development_09_00001608_00001557,development,00001608,00001557,9,103a2ac29225ceac741ec3db7bdc8213bb714ae79b3696f8fa87c9defaa4540f,10
shared_imp_development_10_00001608_00001056,development,00001608,00001056,10,010eb781351d8a332b6c33a40f50c982abcb11c906d9a068198ec4ad8000a177,1
shared_imp_development_10_00001608_00001834,development,00001608,00001834,10,0165ea07099a3ac7e77089c0b2a568b0e43614aa6f5187133b72022b82907a1e,2
shared_imp_development_10_00001608_00001861,development,00001608,00001861,10,04281e4ca0fc05cac71de2be361175fefd8f992f1d59fccb2fad2c3d578d2793,3
shared_imp_development_10_00001608_00001294,development,00001608,00001294,10,066f3e629f033fb4bf9051275af604756de602323bdd1e7779bfbfa962311b7d,4
shared_imp_development_10_00001608_00001236,development,00001608,00001236,10,06f8159f2f54596e53cf485141a12b83df77df507fd51925b7235d21b9357098,5
shared_imp_development_10_00001608_00001210,development,00001608,00001210,10,07e7dff40bbabc60d93f5c969046d55f68aa62251f15e4e519c251192d21e893,6
shared_imp_development_10_00001608_00001783,development,00001608,00001783,10,0865100b4603528adafe54fb6baed96af1eaeb1297585c49c0d1468f1fea7b96,7
shared_imp_development_10_00001608_00001191,development,00001608,00001191,10,08a57decf0137bd12d544b9e75f6f8b07acce794c67fce8ad836c4091d793007,8
shared_imp_development_10_00001608_00001207,development,00001608,00001207,10,0b79a0cff9d6723d152033510575c07c72af7b6a55b5bc41f20191d7c8d52569,9
shared_imp_development_10_00001608_00001789,development,00001608,00001789,10,0becebf9075ec1807ea70ff45834c29493bd7b10ba13901120d48823fc85dde2,10
shared_imp_development_01_00001609_00001547,development,00001609,00001547,1,01319417e13697e0f62ceb647b8eda5bd91107eba1a0518fba1af32528ccd5da,1
shared_imp_development_01_00001609_00001651,development,00001609,00001651,1,018fb9011cab51655064d856e9919fda28d870406b4f81b763ebff2ca4682ea0,2
shared_imp_development_01_00001609_00001832,development,00001609,00001832,1,0714e848f47b26396739eca0dacbbee548c8d01692aa405aadeb06552d78e35e,3
shared_imp_development_01_00001609_00001747,development,00001609,00001747,1,08774ee3aa27818db9df50b5d38cf5b3a818d3f4fa6cf78c4edbdd7a48383a1e,4
shared_imp_development_01_00001609_00001280,development,00001609,00001280,1,0a5a69fab65b273b1f9dbd1c1cf609d4db3c526c832c996657a3b0bd4fc78f39,5
shared_imp_development_01_00001609_00001229,development,00001609,00001229,1,0f6346421551493591e8c09fd2896733c3856d3e3c157ac50afd33c949534de7,6
shared_imp_development_01_00001609_00001054,development,00001609,00001054,1,103ce2ab942f277a25f944e7a316de7e5a75e368445b00ad17ac7d84e53003a9,7
shared_imp_development_01_00001609_00001151,development,00001609,00001151,1,11713efa814d3f2f29eff1933f98ed28e2067f5563a95fbe57ef510eb8b4be0a,8
shared_imp_development_01_00001609_00001700,development,00001609,00001700,1,117381c312ea9f70301d1ebe75b2f544ca85016fd6fc4a5f14fba9406a33fb89,9
shared_imp_development_01_00001609_00001859,development,00001609,00001859,1,118ffec75aa675e6f8e16a39fe426c0d79a83ccc5873e64b92bdcdaba30d7a83,10
shared_imp_development_02_00001609_00001669,development,00001609,00001669,2,005a5916d0a62eb475e8d78d1a33ee5c0fff8ba0438274bcd9d5a40824287938,1
shared_imp_development_02_00001609_00001406,development,00001609,00001406,2,0155f1f37d6e71a76dd8d8f118ab9661fcacca2f855ec606b148d1d185e80b3f,2
shared_imp_development_02_00001609_00001147,development,00001609,00001147,2,02ad7d045c14e15c74bc9551629f7dc2e5897c54946a457350422ec37cca490c,3
shared_imp_development_02_00001609_00001638,development,00001609,00001638,2,02dcaafa7e7fd361c00204ab250aaf65fd96f2535eabd9c7a96f9923ae21ef4a,4
shared_imp_development_02_00001609_00001093,development,00001609,00001093,2,061886a3a66ec3a62bf730d56454247901bcf292775fd82a4acbc9b02caa90a3,5
shared_imp_development_02_00001609_00001003,development,00001609,00001003,2,077c4fb579788ca384a1d5b10d41ca423f807b02722d23af015a497610a23ef7,6
shared_imp_development_02_00001609_00001495,development,00001609,00001495,2,09fb8c9daa11097eddba0e1d7873b34932926694ed6159f1ae8cba1c67005e98,7
shared_imp_development_02_00001609_00001061,development,00001609,00001061,2,0b35e12073ef9a390a73e95753909e9e1af860b3de6ec65adebb5342993898b4,8
shared_imp_development_02_00001609_00001438,development,00001609,00001438,2,0f08eeabec55a743bdac033c9e25de5c01efb9ddaa099072545d1d08081061fe,9
shared_imp_development_02_00001609_00001707,development,00001609,00001707,2,0fc098f6327c41d0a077acd7257efa7b8a6cdb06eb499e80170ba2ae2ad507db,10
shared_imp_development_03_00001609_00001557,development,00001609,00001557,3,0200ad608649b9682e2eb4464ec0056cec754302a42477642662248a3e56ac0a,1
shared_imp_development_03_00001609_00001568,development,00001609,00001568,3,04808be649c1690108bce0a91cd696dd8f23b64ab5b55d70435b54e51bce403b,2
shared_imp_development_03_00001609_00001475,development,00001609,00001475,3,0541cfc78472f387e069de838bc9ef2158c69d31a2c0b44afe5079fb6131778b,3
shared_imp_development_03_00001609_00001594,development,00001609,00001594,3,066c2b6074a98831934ee07921e432075e509b85580133cbbbc61e85a1a97699,4
shared_imp_development_03_00001609_00001761,development,00001609,00001761,3,08028dd318840ce6971f401e5623ccbf99a3614b51f357b4ac81b51d6131c802,5
shared_imp_development_03_00001609_00001272,development,00001609,00001272,3,0d0df42ab9b2b52839eaacd53e169f073606c24b5589afe4c0661400da6471e2,6
shared_imp_development_03_00001609_00001168,development,00001609,00001168,3,0d1af39b7e4784fdf191a92d9d24df3e8c3e30db4bc1e15a4c8f5ef428e29d26,7
shared_imp_development_03_00001609_00001198,development,00001609,00001198,3,102dc992fbce5666e8ec0bfa512251b68320c8bb85eba4cf51a29d98a807a6ff,8
shared_imp_development_03_00001609_00001837,development,00001609,00001837,3,118c8f6eb839c52f91f929486658311d4ae147f9259871f2f96fea19525fff6c,9
shared_imp_development_03_00001609_00001607,development,00001609,00001607,3,13b5e4381ae2c1338218cce916adf3fd0a3e37e01e7d10a840b7bf6534ac68f5,10
shared_imp_development_04_00001609_00001798,development,00001609,00001798,4,001cdba6a98ed356be59095febb7fdbef342cf2b0d6845f467a9a9a4978500b3,1
shared_imp_development_04_00001609_00001602,development,00001609,00001602,4,010752c03d5d5ae8db21b228b0054c4ab4e52b7bed6a5250bea930212964310f,2
shared_imp_development_04_00001609_00001834,development,00001609,00001834,4,0126e4b0f3ee7970fa68093e78fdd05cbf865977ee9a186132305371e59a93e3,3
shared_imp_development_04_00001609_00001338,development,00001609,00001338,4,01c54d6ac123f8a3957d15484e839a9a94176c22cd60e9d9886e215bd4d1c3b3,4
shared_imp_development_04_00001609_00001548,development,00001609,00001548,4,0336c8bc9aac2b4e1c9139184e20be45bb785bc34f76f023e88c398e4b5f50ca,5
shared_imp_development_04_00001609_00001547,development,00001609,00001547,4,094ea6ca024624f43c3686d53c3db1176115585d9aa66b1e68fc06024ed04362,6
shared_imp_development_04_00001609_00001605,development,00001609,00001605,4,0cfee177ed2dd2fde5ec3a6470443ace3cd555eb15c9c5e8068a10238848639f,7
shared_imp_development_04_00001609_00001638,development,00001609,00001638,4,0e1abc2253a3335e011678d333e3a80a69117247e4e1f873e040d8c595a0a1f6,8
shared_imp_development_04_00001609_00001484,development,00001609,00001484,4,0e41b707be23b5907db5d51a56a91e9ee49da88b4091706c63ebb8393b4452bc,9
shared_imp_development_04_00001609_00001735,development,00001609,00001735,4,0f2fea4e7200949748010153b8a6b4c10d8d4c8683bbfc31d74191c70a68003b,10
shared_imp_development_05_00001609_00001475,development,00001609,00001475,5,014b48c416aebf93537c66ec16abc622730ff9c58f445a65272f006e66885caa,1
shared_imp_development_05_00001609_00001791,development,00001609,00001791,5,0236cb16ebf12da1e76d0bf1d277fd51cfe6e8c4158173edb65be187a3ca7bfc,2
shared_imp_development_05_00001609_00001721,development,00001609,00001721,5,026d8cfdeb9c36ed82fde497658461ac9c60c29df287f19b63d95cc1d5497b88,3
shared_imp_development_05_00001609_00001455,development,00001609,00001455,5,038472713d3a32aeb3fa964073397c97e0ef6de79d300292fda54f2e97bad1a1,4
shared_imp_development_05_00001609_00001429,development,00001609,00001429,5,0466b3445b98c533c4a928d71618c9f9515079c84121d76a663d87af3b7db041,5
shared_imp_development_05_00001609_00001093,development,00001609,00001093,5,052d274cf1239fd918866a0438d0cca28a57da0267536f3b8b2c3d3234f0a27f,6
shared_imp_development_05_00001609_00001344,development,00001609,00001344,5,05a32e4653321c7c20f9f98d8afbfa527cb11597c2a58f395e1f60ccabf21f7f,7
shared_imp_development_05_00001609_00001191,development,00001609,00001191,5,05b85fec32d088299920233d1dc118ab07ff5622beb2fa05ecd2e3f31f6a70f6,8
shared_imp_development_05_00001609_00001316,development,00001609,00001316,5,07afc3d39fb8b136ddf1bb92ea67891e4d720b8655227c233dd7fbbef428920d,9
shared_imp_development_05_00001609_00001056,development,00001609,00001056,5,08b2eadfe27914d43d163a1bf29b4d70401d01d522b3f291d65f005c910a984e,10
shared_imp_development_06_00001609_00001362,development,00001609,00001362,6,004affface18d096dcc4c3d08e05cdc34e9a8f2f67be5281fcff757ea9388ef1,1
shared_imp_development_06_00001609_00001381,development,00001609,00001381,6,011b6f2c837e20ac2dac905d13039b69cfac01acd886ba80200dc9f0d61ac08d,2
shared_imp_development_06_00001609_00001236,development,00001609,00001236,6,01a00a9a92e531225dad47767b1910dd37ebec0f60d78fde6e0bdd8b0434ad1f,3
shared_imp_development_06_00001609_00001530,development,00001609,00001530,6,06b3a75ef25916c05844d99883d90c0fa37cff0ef8f1b2c72407c206eae96651,4
shared_imp_development_06_00001609_00001196,development,00001609,00001196,6,07994711eec4e106fed6d05b654a058a45f9ecf7231f81950a39b67918e87d11,5
shared_imp_development_06_00001609_00001347,development,00001609,00001347,6,07cbda99015c868847a51b095fcd42cbb92485697c49117e404394208d3cde8b,6
shared_imp_development_06_00001609_00001251,development,00001609,00001251,6,099365fe455f58d12c4f3e910f5751fe90d63d69ae45af4952141ce1c147a1d2,7
shared_imp_development_06_00001609_00001777,development,00001609,00001777,6,0b8d87bfdc70632f7f59083d9f30cb51a9b54b8642c153f2384404ac44300ba4,8
shared_imp_development_06_00001609_00001316,development,00001609,00001316,6,0c05adffa4087d1ecc65ed0ba0016ac8e01fd2913cbbf27a730952ab7472e140,9
shared_imp_development_06_00001609_00001872,development,00001609,00001872,6,0cc11a2846b2fe1015a145924cb899427a6e8ef2711f3560564126cd6a7d20f3,10
shared_imp_development_07_00001609_00001874,development,00001609,00001874,7,00d8f22c7f8301934d1afb413879a94ab82f7513950303bf30e5b9605ecea1ff,1
shared_imp_development_07_00001609_00001688,development,00001609,00001688,7,010b53efa47f98c7071fe73a9812956e4c67eb09801651015d399c3eebca94b7,2
shared_imp_development_07_00001609_00001236,development,00001609,00001236,7,019e6abe2d4d4ee1d323b3be623d8aa55f8354e3643955c5ff0c3ae9e82a85c2,3
shared_imp_development_07_00001609_00001705,development,00001609,00001705,7,02c64dfb69dae8838670dfd77a057e1733b97abb2036d1125235a233be8e693a,4
shared_imp_development_07_00001609_00001264,development,00001609,00001264,7,02e42cdf6be8e8328534b2aab2e67d74aa22c1fb64d314cd714788e7470b74cb,5
shared_imp_development_07_00001609_00001151,development,00001609,00001151,7,03049fdaa895c37ab9e8a58f7f9fe748d139a5d6e523ffbcaad5379638e43958,6
shared_imp_development_07_00001609_00001139,development,00001609,00001139,7,04e04c922f53139eab14d7c3effdea69809a01eab61a1342b75e49749d4815b2,7
shared_imp_development_07_00001609_00001683,development,00001609,00001683,7,070db643c30f771af532e9263be969d8dc2869ca8fe600e55c21e152a867e1d8,8
shared_imp_development_07_00001609_00001077,development,00001609,00001077,7,0cf541cfba903eca15754f8f1623d21e3d800753999caa7ee1111be21457dd18,9
shared_imp_development_07_00001609_00001204,development,00001609,00001204,7,0e0a976af14a249b0a38d4e79df11dd0ebb0f2efa574e2c29d83e01fb6bd2040,10
shared_imp_development_08_00001609_00001568,development,00001609,00001568,8,01b4c7093cf514b609b96ef8a473ea9ab4f7c07b688ee7bb5afd614e8e2450ba,1
shared_imp_development_08_00001609_00001705,development,00001609,00001705,8,0494c39f7c700db9e25da7c7a906f2bad08bb80eabef74214073e6c0d795b02f,2
shared_imp_development_08_00001609_00001251,development,00001609,00001251,8,06d68c31ed0b0df48aa0655b6e5cc2c1dbc5d3b0d1b5cf9aa14a28f12b9d9795,3
shared_imp_development_08_00001609_00001608,development,00001609,00001608,8,0803ee5daa479b368bc404a86b6258c75a509d4890075e2a815c52bb63a97a01,4
shared_imp_development_08_00001609_00001196,development,00001609,00001196,8,086a11eece0c3bcd9024fa6d2515e0f4a3b60966c30af62fb398a1af648459d7,5
shared_imp_development_08_00001609_00001294,development,00001609,00001294,8,08860e9512924f36f74f9c0b79605b49d7fd8818d1ddfb20885df47c45cfbf52,6
shared_imp_development_08_00001609_00001845,development,00001609,00001845,8,0b6410b52d381798b5cb39780180c9c82cbf8ec74aa1d6824204c805438efc14,7
shared_imp_development_08_00001609_00001032,development,00001609,00001032,8,11173eea275fb945876efcdf968bee181202ac7e0b19dac5e792f9eefb34cb79,8
shared_imp_development_08_00001609_00001594,development,00001609,00001594,8,11837770ecaffd3ea2ba964d1174041b6f1a728327921e96247e52ccf25a7d7a,9
shared_imp_development_08_00001609_00001422,development,00001609,00001422,8,11ae60d70512d508d6574bac9b997492eb1e8c47a2d9ec1181873b97bbe91753,10
shared_imp_development_09_00001609_00001019,development,00001609,00001019,9,00a77d829bde550c3631bf7cfec0f7aaf196233630cba321c49a3075b38e9361,1
shared_imp_development_09_00001609_00001479,development,00001609,00001479,9,0234de524f4b703423f5ea15b224c6cc2ed95256f0160faadc0c1ca52cd851c0,2
shared_imp_development_09_00001609_00001409,development,00001609,00001409,9,027dcdd05168d5067ab5617d2ef64d6a18323cdc1b5fd7fb784f033665f1b68e,3
shared_imp_development_09_00001609_00001151,development,00001609,00001151,9,09a83675ee0150cb10d4c429ca5fde745f66158df8f41862183c69bed141bbb5,4
shared_imp_development_09_00001609_00001168,development,00001609,00001168,9,0adaf4e4ba0df346ec5cc48689f1f1b29ce58fb8bb8118be2e368440cd784b67,5
shared_imp_development_09_00001609_00001422,development,00001609,00001422,9,0c0d96781652d3961e31dcb7742916aea2f2555f20591c07b8e0070f52b8b762,6
shared_imp_development_09_00001609_00001548,development,00001609,00001548,9,0de1fc952e548a34bf584f2e366b30821a87ded464eeaa2e266ebd69db0e65ac,7
shared_imp_development_09_00001609_00001344,development,00001609,00001344,9,0ef4f2a329bc5d1696643568c693c3050f549debc3884807a837ef6a105ee0e8,8
shared_imp_development_09_00001609_00001791,development,00001609,00001791,9,1268a1e8bb78d48f27d23070578ef03499bd1398bd944ff8a34f1732cfd32933,9
shared_imp_development_09_00001609_00001181,development,00001609,00001181,9,12b8d27818d404ed2c3a60157570241d9b1b4c7dea93c9d9edee5c416a098650,10
shared_imp_development_10_00001609_00001229,development,00001609,00001229,10,00b948014ab7fe919751654bb5258d5f2b953392b08123e4fc46e9c078be3629,1
shared_imp_development_10_00001609_00001735,development,00001609,00001735,10,03783017a78b73c49723800aa93f529e62b05cd2ef3cba66d619f0ea073b3281,2
shared_imp_development_10_00001609_00001845,development,00001609,00001845,10,05ea2077fd7c7b77f76434ca9f0a498e53ad41b5a2f92d9f568d15b4d22b5fa4,3
shared_imp_development_10_00001609_00001190,development,00001609,00001190,10,09c96f36fb8de133887838d19378c1aa4161db85748e80aeafcff90734a176b2,4
shared_imp_development_10_00001609_00001280,development,00001609,00001280,10,0aa927443d06768afb59575c18255199501d6be9bb09ed430a021e35eec7036f,5
shared_imp_development_10_00001609_00001077,development,00001609,00001077,10,0b25bac2367ce3ea337d7201b73b0d4e887ad42087db84008e183055ed000e1e,6
shared_imp_development_10_00001609_00001276,development,00001609,00001276,10,0bea8cddbb9932cc7332b8cf6d3f553488cb374bc8e06d623fffa42c19e6dcfc,7
shared_imp_development_10_00001609_00001775,development,00001609,00001775,10,0dbc332dbc5a4a6e6d2c914fd8c032b0494f491709f7fe5aeae0f07b69b383cf,8
shared_imp_development_10_00001609_00001787,development,00001609,00001787,10,0e37c6aed7f9eee0053951b38545a2622908bab8d2b04bbdbd72bb106ff7ea65,9
shared_imp_development_10_00001609_00001103,development,00001609,00001103,10,0f9bea1e370bcef5c41ce178eea7c80b6c98d9f6ebc16d2d5dfcf9f13ce8ddab,10
shared_imp_development_01_00001610_00001115,development,00001610,00001115,1,01c6a5dbeac4df4cc25fafd7d757443bdcae7a4843e24c280386226ea6502361,1
shared_imp_development_01_00001610_00001511,development,00001610,00001511,1,01e3ee61205f4f50c615a04c8ad9ff19cf77679df118fb628a3ce834a17a2704,2
shared_imp_development_01_00001610_00001023,development,00001610,00001023,1,028bae894824d724df4b4439a98f278a3f2954d4ead6bd827cf52641911848d3,3
shared_imp_development_01_00001610_00001354,development,00001610,00001354,1,02bdb09c5886042fa6447e36a530d10ac88b212e63bd82d4f1073e2a20edcf61,4
shared_imp_development_01_00001610_00001707,development,00001610,00001707,1,03df326959959e34d657b97dfee8171905a82e6ce3d8da113ff2c9e11f919cb9,5
shared_imp_development_01_00001610_00001548,development,00001610,00001548,1,0485e0a317413c92ce8d68231036bea426e3ac85dd286583fc41f1db1ea34c62,6
shared_imp_development_01_00001610_00001200,development,00001610,00001200,1,07b5f2d2cf774401797855217ffdc65d7a0e02e18b19efb0412e4efb0fd6fc5a,7
shared_imp_development_01_00001610_00001629,development,00001610,00001629,1,09dcbe3b14f9675cf3e05cc9961cc4a8ecd3933ed94abc866acb8170fb3ab210,8
shared_imp_development_01_00001610_00001147,development,00001610,00001147,1,0a55097c0273144cd1eaeda0a7766a4c28db8aeffbd4957119b6ca1efdadeb0d,9
shared_imp_development_01_00001610_00001441,development,00001610,00001441,1,0ba7c05f9a70e22b6ff5544b65908003ed12e093a2de4e8583f1089fa5e005e4,10
shared_imp_development_02_00001610_00001175,development,00001610,00001175,2,00436b6de1c95a8010ffa1cf4bf6d61fc91646826aafd1a89f1fbd403879cbf9,1
shared_imp_development_02_00001610_00001723,development,00001610,00001723,2,0128b1fd2707f1b68b6b66371276e4f1fba1f2bf24e0e74c20731225b3b541ee,2
shared_imp_development_02_00001610_00001168,development,00001610,00001168,2,01972740bc8dcefaad336c72db45fe10c1ccdb3de0f9fac254c9662c66c364a3,3
shared_imp_development_02_00001610_00001743,development,00001610,00001743,2,032cb82cf7db2020201d1e6e39dda5e4734a8998e82ea4f55575dc12f8b50535,4
shared_imp_development_02_00001610_00001040,development,00001610,00001040,2,03fc8a49c6c8bd3f274d3f6d97111c1e0cbde19312936aff5dab5d0ff68a87cb,5
shared_imp_development_02_00001610_00001450,development,00001610,00001450,2,0539f40abcafb33fef0852639979b0e2352fcb85d0af576915284aaf2bd24c81,6
shared_imp_development_02_00001610_00001638,development,00001610,00001638,2,0764735d94fd4a30e17aa4d7a1655ddd17f3795c938d995bf084fc8b978bd2d8,7
shared_imp_development_02_00001610_00001008,development,00001610,00001008,2,0940cce7d7a378a9b083d8607d6470ac386b3a56922f131bc600b715f71d2742,8
shared_imp_development_02_00001610_00001082,development,00001610,00001082,2,0a18d41fbdab1ed6077749fefa5b5c8a4fddcbba556c389854599b72ab3b6653,9
shared_imp_development_02_00001610_00001705,development,00001610,00001705,2,0c2ed1134998c03a1cfca06ec203723d7f24f6f877cc0bfc2bb7568ef372389f,10
shared_imp_development_03_00001610_00001070,development,00001610,00001070,3,01ada2f50ae625e5774eb02e83ec1ba809b4ca4504238a0855181c0992017560,1
shared_imp_development_03_00001610_00001762,development,00001610,00001762,3,022f39209be9f8f70c5fd81597474da5af8979a64d30f88c2bf9f082962c4df2,2
shared_imp_development_03_00001610_00001700,development,00001610,00001700,3,025b26586f7a28201d62c865a4997625c0ed1067f46625d86c333f46a3fabebe,3
shared_imp_development_03_00001610_00001826,development,00001610,00001826,3,028d05ea62ca7cd968f90159c9b07d84240b810458b54193e82065ccfce7b67b,4
shared_imp_development_03_00001610_00001347,development,00001610,00001347,3,031ff210bd445ca530cdcaf5842a1c0e3f9ffc9f18ca5abd41265d99c964bea6,5
shared_imp_development_03_00001610_00001385,development,00001610,00001385,3,04655492b19678257b2e9470fe9b0a8c61e42d2005b274ee6cc200fd89eee0a8,6
shared_imp_development_03_00001610_00001017,development,00001610,00001017,3,050b235d2d35ff677e380c0b6ca6f9c97484187619e143d34fc30d81ee9578b9,7
shared_imp_development_03_00001610_00001264,development,00001610,00001264,3,071680653bf7eaef394e88786c1f1a037416fa2a39f89dcb1cc73176e7f470c7,8
shared_imp_development_03_00001610_00001406,development,00001610,00001406,3,0b3623aca5a4f26a7c9a0682f0c5c66d3dd4c35a31acaea2cb8825ce85a86b3e,9
shared_imp_development_03_00001610_00001422,development,00001610,00001422,3,0df93eb63442d1732ea8eb366aaeadd04fcb23e2aa3bce0cca8f1860041bc079,10
shared_imp_development_04_00001610_00001290,development,00001610,00001290,4,0074479bef4e2896800a6501331cb97e2581c3efa235f0a49bd187593c9819d4,1
shared_imp_development_04_00001610_00001429,development,00001610,00001429,4,00b054416d3b7060270d2b1024947ca0b0e5166bf7bc416cba55449700a5f739,2
shared_imp_development_04_00001610_00001362,development,00001610,00001362,4,00be02b1c5959fd4acad5906292e97500472bad3506fe1d41b3010c1756f67bb,3
shared_imp_development_04_00001610_00001594,development,00001610,00001594,4,01c5f887ad705a0cc60b96bff5f8fdc8ccdecf15efc3f8f29f058c377c1402bf,4
shared_imp_development_04_00001610_00001005,development,00001610,00001005,4,045a1820b99c413c3ce6640fbbaeea7e056705dbee660dcedebb8aa11baea35e,5
shared_imp_development_04_00001610_00001011,development,00001610,00001011,4,05426fbe79475a214fbf6baef183aac9cd489716c013bfd5c8797a06785a6cf5,6
shared_imp_development_04_00001610_00001223,development,00001610,00001223,4,05e9a6dc3284660480b716b6618c747f2bbab8b82294fae900a0a45c54d10659,7
shared_imp_development_04_00001610_00001758,development,00001610,00001758,4,06f249083711782aad995cf41f846655b5b45c08c485e5e5bc224e8f6bef36cc,8
shared_imp_development_04_00001610_00001475,development,00001610,00001475,4,07c1b600af4a4d42fb977cc15f0eb36278ef617940217f667087a3e0ada7fde2,9
shared_imp_development_04_00001610_00001769,development,00001610,00001769,4,088ca0453dca7273b5cd04f7bd2b87b8f6354d82730b76b1b754e8b1fbe770ec,10
shared_imp_development_05_00001610_00001354,development,00001610,00001354,5,01961f1745de9092a49f200aee9c0c37e1bea516b8f725659a829c9abbe79985,1
shared_imp_development_05_00001610_00001032,development,00001610,00001032,5,039f598d01b6dc1824dae5ceb54ac32dbfe2da2055643d1db116b3986defa6eb,2
shared_imp_development_05_00001610_00001244,development,00001610,00001244,5,03cbc4193e7a0ed15e45c85f384c460f89b9d03bc7e6d7eb68179fdac8329a27,3
