accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b
shared_gen_00001608_06,genuine,sd300c,development,6,00001608,00001608,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001608_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001608_roll_2000_06.png,sd300c_plain_roll_00001608_06,sd300c_plain_roll_00001608_06
shared_gen_00001608_07,genuine,sd300c,development,7,00001608,00001608,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001608_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001608_roll_2000_07.png,sd300c_plain_roll_00001608_07,sd300c_plain_roll_00001608_07
shared_gen_00001608_08,genuine,sd300c,development,8,00001608,00001608,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001608_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001608_roll_2000_08.png,sd300c_plain_roll_00001608_08,sd300c_plain_roll_00001608_08
shared_gen_00001608_09,genuine,sd300c,development,9,00001608,00001608,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001608_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001608_roll_2000_09.png,sd300c_plain_roll_00001608_09,sd300c_plain_roll_00001608_09
shared_gen_00001608_10,genuine,sd300c,development,10,00001608,00001608,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001608_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001608_roll_2000_10.png,sd300c_plain_roll_00001608_10,sd300c_plain_roll_00001608_10
shared_gen_00001609_01,genuine,sd300c,development,1,00001609,00001609,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001609_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001609_roll_2000_01.png,sd300c_plain_roll_00001609_01,sd300c_plain_roll_00001609_01
shared_gen_00001609_02,genuine,sd300c,development,2,00001609,00001609,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001609_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001609_roll_2000_02.png,sd300c_plain_roll_00001609_02,sd300c_plain_roll_00001609_02
shared_gen_00001609_03,genuine,sd300c,development,3,00001609,00001609,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001609_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001609_roll_2000_03.png,sd300c_plain_roll_00001609_03,sd300c_plain_roll_00001609_03
shared_gen_00001609_04,genuine,sd300c,development,4,00001609,00001609,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001609_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001609_roll_2000_04.png,sd300c_plain_roll_00001609_04,sd300c_plain_roll_00001609_04
shared_gen_00001609_05,genuine,sd300c,development,5,00001609,00001609,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001609_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001609_roll_2000_05.png,sd300c_plain_roll_00001609_05,sd300c_plain_roll_00001609_05
shared_gen_00001609_06,genuine,sd300c,development,6,00001609,00001609,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001609_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001609_roll_2000_06.png,sd300c_plain_roll_00001609_06,sd300c_plain_roll_00001609_06
shared_gen_00001609_07,genuine,sd300c,development,7,00001609,00001609,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001609_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001609_roll_2000_07.png,sd300c_plain_roll_00001609_07,sd300c_plain_roll_00001609_07
shared_gen_00001609_08,genuine,sd300c,development,8,00001609,00001609,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001609_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001609_roll_2000_08.png,sd300c_plain_roll_00001609_08,sd300c_plain_roll_00001609_08
shared_gen_00001609_09,genuine,sd300c,development,9,00001609,00001609,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001609_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001609_roll_2000_09.png,sd300c_plain_roll_00001609_09,sd300c_plain_roll_00001609_09
shared_gen_00001609_10,genuine,sd300c,development,10,00001609,00001609,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001609_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001609_roll_2000_10.png,sd300c_plain_roll_00001609_10,sd300c_plain_roll_00001609_10
shared_gen_00001610_01,genuine,sd300c,development,1,00001610,00001610,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001610_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001610_roll_2000_01.png,sd300c_plain_roll_00001610_01,sd300c_plain_roll_00001610_01
shared_gen_00001610_02,genuine,sd300c,development,2,00001610,00001610,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001610_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001610_roll_2000_02.png,sd300c_plain_roll_00001610_02,sd300c_plain_roll_00001610_02
shared_gen_00001610_03,genuine,sd300c,development,3,00001610,00001610,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001610_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001610_roll_2000_03.png,sd300c_plain_roll_00001610_03,sd300c_plain_roll_00001610_03
shared_gen_00001610_04,genuine,sd300c,development,4,00001610,00001610,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001610_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001610_roll_2000_04.png,sd300c_plain_roll_00001610_04,sd300c_plain_roll_00001610_04
shared_gen_00001610_05,genuine,sd300c,development,5,00001610,00001610,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001610_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001610_roll_2000_05.png,sd300c_plain_roll_00001610_05,sd300c_plain_roll_00001610_05
shared_gen_00001610_06,genuine,sd300c,development,6,00001610,00001610,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001610_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001610_roll_2000_06.png,sd300c_plain_roll_00001610_06,sd300c_plain_roll_00001610_06
shared_gen_00001610_07,genuine,sd300c,development,7,00001610,00001610,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001610_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001610_roll_2000_07.png,sd300c_plain_roll_00001610_07,sd300c_plain_roll_00001610_07
shared_gen_00001610_08,genuine,sd300c,development,8,00001610,00001610,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001610_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001610_roll_2000_08.png,sd300c_plain_roll_00001610_08,sd300c_plain_roll_00001610_08
shared_gen_00001610_09,genuine,sd300c,development,9,00001610,00001610,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001610_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001610_roll_2000_09.png,sd300c_plain_roll_00001610_09,sd300c_plain_roll_00001610_09
shared_gen_00001610_10,genuine,sd300c,development,10,00001610,00001610,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001610_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001610_roll_2000_10.png,sd300c_plain_roll_00001610_10,sd300c_plain_roll_00001610_10
shared_gen_00001612_01,genuine,sd300c,development,1,00001612,00001612,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001612_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001612_roll_2000_01.png,sd300c_plain_roll_00001612_01,sd300c_plain_roll_00001612_01
shared_gen_00001612_02,genuine,sd300c,development,2,00001612,00001612,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001612_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001612_roll_2000_02.png,sd300c_plain_roll_00001612_02,sd300c_plain_roll_00001612_02
shared_gen_00001612_03,genuine,sd300c,development,3,00001612,00001612,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001612_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001612_roll_2000_03.png,sd300c_plain_roll_00001612_03,sd300c_plain_roll_00001612_03
shared_gen_00001612_04,genuine,sd300c,development,4,00001612,00001612,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001612_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001612_roll_2000_04.png,sd300c_plain_roll_00001612_04,sd300c_plain_roll_00001612_04
shared_gen_00001612_05,genuine,sd300c,development,5,00001612,00001612,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001612_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001612_roll_2000_05.png,sd300c_plain_roll_00001612_05,sd300c_plain_roll_00001612_05
shared_gen_00001612_06,genuine,sd300c,development,6,00001612,00001612,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001612_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001612_roll_2000_06.png,sd300c_plain_roll_00001612_06,sd300c_plain_roll_00001612_06
shared_gen_00001612_07,genuine,sd300c,development,7,00001612,00001612,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001612_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001612_roll_2000_07.png,sd300c_plain_roll_00001612_07,sd300c_plain_roll_00001612_07
shared_gen_00001612_08,genuine,sd300c,development,8,00001612,00001612,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001612_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001612_roll_2000_08.png,sd300c_plain_roll_00001612_08,sd300c_plain_roll_00001612_08
shared_gen_00001612_09,genuine,sd300c,development,9,00001612,00001612,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001612_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001612_roll_2000_09.png,sd300c_plain_roll_00001612_09,sd300c_plain_roll_00001612_09
shared_gen_00001612_10,genuine,sd300c,development,10,00001612,00001612,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001612_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001612_roll_2000_10.png,sd300c_plain_roll_00001612_10,sd300c_plain_roll_00001612_10
shared_gen_00001619_01,genuine,sd300c,development,1,00001619,00001619,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001619_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001619_roll_2000_01.png,sd300c_plain_roll_00001619_01,sd300c_plain_roll_00001619_01
shared_gen_00001619_02,genuine,sd300c,development,2,00001619,00001619,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001619_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001619_roll_2000_02.png,sd300c_plain_roll_00001619_02,sd300c_plain_roll_00001619_02
shared_gen_00001619_03,genuine,sd300c,development,3,00001619,00001619,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001619_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001619_roll_2000_03.png,sd300c_plain_roll_00001619_03,sd300c_plain_roll_00001619_03
shared_gen_00001619_04,genuine,sd300c,development,4,00001619,00001619,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001619_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001619_roll_2000_04.png,sd300c_plain_roll_00001619_04,sd300c_plain_roll_00001619_04
shared_gen_00001619_05,genuine,sd300c,development,5,00001619,00001619,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001619_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001619_roll_2000_05.png,sd300c_plain_roll_00001619_05,sd300c_plain_roll_00001619_05
shared_gen_00001619_06,genuine,sd300c,development,6,00001619,00001619,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001619_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001619_roll_2000_06.png,sd300c_plain_roll_00001619_06,sd300c_plain_roll_00001619_06
shared_gen_00001619_07,genuine,sd300c,development,7,00001619,00001619,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001619_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001619_roll_2000_07.png,sd300c_plain_roll_00001619_07,sd300c_plain_roll_00001619_07
shared_gen_00001619_08,genuine,sd300c,development,8,00001619,00001619,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001619_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001619_roll_2000_08.png,sd300c_plain_roll_00001619_08,sd300c_plain_roll_00001619_08
shared_gen_00001619_09,genuine,sd300c,development,9,00001619,00001619,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001619_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001619_roll_2000_09.png,sd300c_plain_roll_00001619_09,sd300c_plain_roll_00001619_09
shared_gen_00001619_10,genuine,sd300c,development,10,00001619,00001619,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001619_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001619_roll_2000_10.png,sd300c_plain_roll_00001619_10,sd300c_plain_roll_00001619_10
shared_gen_00001622_01,genuine,sd300c,development,1,00001622,00001622,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001622_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001622_roll_2000_01.png,sd300c_plain_roll_00001622_01,sd300c_plain_roll_00001622_01
shared_gen_00001622_02,genuine,sd300c,development,2,00001622,00001622,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001622_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001622_roll_2000_02.png,sd300c_plain_roll_00001622_02,sd300c_plain_roll_00001622_02
shared_gen_00001622_03,genuine,sd300c,development,3,00001622,00001622,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001622_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001622_roll_2000_03.png,sd300c_plain_roll_00001622_03,sd300c_plain_roll_00001622_03
shared_gen_00001622_04,genuine,sd300c,development,4,00001622,00001622,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001622_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001622_roll_2000_04.png,sd300c_plain_roll_00001622_04,sd300c_plain_roll_00001622_04
shared_gen_00001622_05,genuine,sd300c,development,5,00001622,00001622,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001622_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001622_roll_2000_05.png,sd300c_plain_roll_00001622_05,sd300c_plain_roll_00001622_05
shared_gen_00001622_06,genuine,sd300c,development,6,00001622,00001622,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001622_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001622_roll_2000_06.png,sd300c_plain_roll_00001622_06,sd300c_plain_roll_00001622_06
shared_gen_00001622_07,genuine,sd300c,development,7,00001622,00001622,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001622_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001622_roll_2000_07.png,sd300c_plain_roll_00001622_07,sd300c_plain_roll_00001622_07
shared_gen_00001622_08,genuine,sd300c,development,8,00001622,00001622,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001622_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001622_roll_2000_08.png,sd300c_plain_roll_00001622_08,sd300c_plain_roll_00001622_08
shared_gen_00001622_09,genuine,sd300c,development,9,00001622,00001622,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001622_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001622_roll_2000_09.png,sd300c_plain_roll_00001622_09,sd300c_plain_roll_00001622_09
shared_gen_00001622_10,genuine,sd300c,development,10,00001622,00001622,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001622_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001622_roll_2000_10.png,sd300c_plain_roll_00001622_10,sd300c_plain_roll_00001622_10
shared_gen_00001629_01,genuine,sd300c,development,1,00001629,00001629,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001629_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001629_roll_2000_01.png,sd300c_plain_roll_00001629_01,sd300c_plain_roll_00001629_01
shared_gen_00001629_02,genuine,sd300c,development,2,00001629,00001629,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001629_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001629_roll_2000_02.png,sd300c_plain_roll_00001629_02,sd300c_plain_roll_00001629_02
shared_gen_00001629_03,genuine,sd300c,development,3,00001629,00001629,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001629_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001629_roll_2000_03.png,sd300c_plain_roll_00001629_03,sd300c_plain_roll_00001629_03
shared_gen_00001629_04,genuine,sd300c,development,4,00001629,00001629,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001629_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001629_roll_2000_04.png,sd300c_plain_roll_00001629_04,sd300c_plain_roll_00001629_04
shared_gen_00001629_05,genuine,sd300c,development,5,00001629,00001629,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001629_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001629_roll_2000_05.png,sd300c_plain_roll_00001629_05,sd300c_plain_roll_00001629_05
shared_gen_00001629_06,genuine,sd300c,development,6,00001629,00001629,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001629_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001629_roll_2000_06.png,sd300c_plain_roll_00001629_06,sd300c_plain_roll_00001629_06
shared_gen_00001629_07,genuine,sd300c,development,7,00001629,00001629,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001629_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001629_roll_2000_07.png,sd300c_plain_roll_00001629_07,sd300c_plain_roll_00001629_07
shared_gen_00001629_08,genuine,sd300c,development,8,00001629,00001629,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001629_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001629_roll_2000_08.png,sd300c_plain_roll_00001629_08,sd300c_plain_roll_00001629_08
shared_gen_00001629_09,genuine,sd300c,development,9,00001629,00001629,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001629_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001629_roll_2000_09.png,sd300c_plain_roll_00001629_09,sd300c_plain_roll_00001629_09
shared_gen_00001629_10,genuine,sd300c,development,10,00001629,00001629,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001629_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001629_roll_2000_10.png,sd300c_plain_roll_00001629_10,sd300c_plain_roll_00001629_10
shared_gen_00001632_01,genuine,sd300c,development,1,00001632,00001632,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001632_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001632_roll_2000_01.png,sd300c_plain_roll_00001632_01,sd300c_plain_roll_00001632_01
shared_gen_00001632_02,genuine,sd300c,development,2,00001632,00001632,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001632_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001632_roll_2000_02.png,sd300c_plain_roll_00001632_02,sd300c_plain_roll_00001632_02
shared_gen_00001632_03,genuine,sd300c,development,3,00001632,00001632,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001632_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001632_roll_2000_03.png,sd300c_plain_roll_00001632_03,sd300c_plain_roll_00001632_03
shared_gen_00001632_04,genuine,sd300c,development,4,00001632,00001632,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001632_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001632_roll_2000_04.png,sd300c_plain_roll_00001632_04,sd300c_plain_roll_00001632_04
shared_gen_00001632_05,genuine,sd300c,development,5,00001632,00001632,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001632_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001632_roll_2000_05.png,sd300c_plain_roll_00001632_05,sd300c_plain_roll_00001632_05
shared_gen_00001632_06,genuine,sd300c,development,6,00001632,00001632,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001632_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001632_roll_2000_06.png,sd300c_plain_roll_00001632_06,sd300c_plain_roll_00001632_06
shared_gen_00001632_07,genuine,sd300c,development,7,00001632,00001632,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001632_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001632_roll_2000_07.png,sd300c_plain_roll_00001632_07,sd300c_plain_roll_00001632_07
shared_gen_00001632_08,genuine,sd300c,development,8,00001632,00001632,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001632_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001632_roll_2000_08.png,sd300c_plain_roll_00001632_08,sd300c_plain_roll_00001632_08
shared_gen_00001632_09,genuine,sd300c,development,9,00001632,00001632,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001632_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001632_roll_2000_09.png,sd300c_plain_roll_00001632_09,sd300c_plain_roll_00001632_09
shared_gen_00001632_10,genuine,sd300c,development,10,00001632,00001632,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001632_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001632_roll_2000_10.png,sd300c_plain_roll_00001632_10,sd300c_plain_roll_00001632_10
shared_gen_00001638_01,genuine,sd300c,development,1,00001638,00001638,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001638_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001638_roll_2000_01.png,sd300c_plain_roll_00001638_01,sd300c_plain_roll_00001638_01
shared_gen_00001638_02,genuine,sd300c,development,2,00001638,00001638,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001638_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001638_roll_2000_02.png,sd300c_plain_roll_00001638_02,sd300c_plain_roll_00001638_02
shared_gen_00001638_03,genuine,sd300c,development,3,00001638,00001638,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001638_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001638_roll_2000_03.png,sd300c_plain_roll_00001638_03,sd300c_plain_roll_00001638_03
shared_gen_00001638_04,genuine,sd300c,development,4,00001638,00001638,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001638_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001638_roll_2000_04.png,sd300c_plain_roll_00001638_04,sd300c_plain_roll_00001638_04
shared_gen_00001638_05,genuine,sd300c,development,5,00001638,00001638,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001638_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001638_roll_2000_05.png,sd300c_plain_roll_00001638_05,sd300c_plain_roll_00001638_05
shared_gen_00001638_06,genuine,sd300c,development,6,00001638,00001638,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001638_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001638_roll_2000_06.png,sd300c_plain_roll_00001638_06,sd300c_plain_roll_00001638_06
shared_gen_00001638_07,genuine,sd300c,development,7,00001638,00001638,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001638_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001638_roll_2000_07.png,sd300c_plain_roll_00001638_07,sd300c_plain_roll_00001638_07
shared_gen_00001638_08,genuine,sd300c,development,8,00001638,00001638,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001638_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001638_roll_2000_08.png,sd300c_plain_roll_00001638_08,sd300c_plain_roll_00001638_08
