accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b
shared_gen_00001696_03,genuine,sd300b,evaluation,3,00001696,00001696,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001696_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001696_roll_1000_03.png,sd300b_plain_roll_00001696_03,sd300b_plain_roll_00001696_03
shared_gen_00001696_04,genuine,sd300b,evaluation,4,00001696,00001696,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001696_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001696_roll_1000_04.png,sd300b_plain_roll_00001696_04,sd300b_plain_roll_00001696_04
shared_gen_00001696_05,genuine,sd300b,evaluation,5,00001696,00001696,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001696_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001696_roll_1000_05.png,sd300b_plain_roll_00001696_05,sd300b_plain_roll_00001696_05
shared_gen_00001696_06,genuine,sd300b,evaluation,6,00001696,00001696,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001696_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001696_roll_1000_06.png,sd300b_plain_roll_00001696_06,sd300b_plain_roll_00001696_06
shared_gen_00001696_07,genuine,sd300b,evaluation,7,00001696,00001696,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001696_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001696_roll_1000_07.png,sd300b_plain_roll_00001696_07,sd300b_plain_roll_00001696_07
shared_gen_00001696_08,genuine,sd300b,evaluation,8,00001696,00001696,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001696_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001696_roll_1000_08.png,sd300b_plain_roll_00001696_08,sd300b_plain_roll_00001696_08
shared_gen_00001696_09,genuine,sd300b,evaluation,9,00001696,00001696,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001696_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001696_roll_1000_09.png,sd300b_plain_roll_00001696_09,sd300b_plain_roll_00001696_09
shared_gen_00001696_10,genuine,sd300b,evaluation,10,00001696,00001696,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001696_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001696_roll_1000_10.png,sd300b_plain_roll_00001696_10,sd300b_plain_roll_00001696_10
shared_gen_00001697_01,genuine,sd300b,evaluation,1,00001697,00001697,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001697_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001697_roll_1000_01.png,sd300b_plain_roll_00001697_01,sd300b_plain_roll_00001697_01
shared_gen_00001697_02,genuine,sd300b,evaluation,2,00001697,00001697,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001697_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001697_roll_1000_02.png,sd300b_plain_roll_00001697_02,sd300b_plain_roll_00001697_02
shared_gen_00001697_03,genuine,sd300b,evaluation,3,00001697,00001697,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001697_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001697_roll_1000_03.png,sd300b_plain_roll_00001697_03,sd300b_plain_roll_00001697_03
shared_gen_00001697_04,genuine,sd300b,evaluation,4,00001697,00001697,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001697_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001697_roll_1000_04.png,sd300b_plain_roll_00001697_04,sd300b_plain_roll_00001697_04
shared_gen_00001697_05,genuine,sd300b,evaluation,5,00001697,00001697,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001697_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001697_roll_1000_05.png,sd300b_plain_roll_00001697_05,sd300b_plain_roll_00001697_05
shared_gen_00001697_06,genuine,sd300b,evaluation,6,00001697,00001697,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001697_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001697_roll_1000_06.png,sd300b_plain_roll_00001697_06,sd300b_plain_roll_00001697_06
shared_gen_00001697_07,genuine,sd300b,evaluation,7,00001697,00001697,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001697_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001697_roll_1000_07.png,sd300b_plain_roll_00001697_07,sd300b_plain_roll_00001697_07
shared_gen_00001697_08,genuine,sd300b,evaluation,8,00001697,00001697,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001697_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001697_roll_1000_08.png,sd300b_plain_roll_00001697_08,sd300b_plain_roll_00001697_08
shared_gen_00001697_09,genuine,sd300b,evaluation,9,00001697,00001697,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001697_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001697_roll_1000_09.png,sd300b_plain_roll_00001697_09,sd300b_plain_roll_00001697_09
shared_gen_00001697_10,genuine,sd300b,evaluation,10,00001697,00001697,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001697_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001697_roll_1000_10.png,sd300b_plain_roll_00001697_10,sd300b_plain_roll_00001697_10
shared_gen_00001699_01,genuine,sd300b,evaluation,1,00001699,00001699,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001699_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001699_roll_1000_01.png,sd300b_plain_roll_00001699_01,sd300b_plain_roll_00001699_01
shared_gen_00001699_02,genuine,sd300b,evaluation,2,00001699,00001699,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001699_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001699_roll_1000_02.png,sd300b_plain_roll_00001699_02,sd300b_plain_roll_00001699_02
shared_gen_00001699_03,genuine,sd300b,evaluation,3,00001699,00001699,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001699_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001699_roll_1000_03.png,sd300b_plain_roll_00001699_03,sd300b_plain_roll_00001699_03
shared_gen_00001699_04,genuine,sd300b,evaluation,4,00001699,00001699,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001699_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001699_roll_1000_04.png,sd300b_plain_roll_00001699_04,sd300b_plain_roll_00001699_04
shared_gen_00001699_05,genuine,sd300b,evaluation,5,00001699,00001699,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001699_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001699_roll_1000_05.png,sd300b_plain_roll_00001699_05,sd300b_plain_roll_00001699_05
shared_gen_00001699_06,genuine,sd300b,evaluation,6,00001699,00001699,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001699_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001699_roll_1000_06.png,sd300b_plain_roll_00001699_06,sd300b_plain_roll_00001699_06
shared_gen_00001699_07,genuine,sd300b,evaluation,7,00001699,00001699,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001699_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001699_roll_1000_07.png,sd300b_plain_roll_00001699_07,sd300b_plain_roll_00001699_07
shared_gen_00001699_08,genuine,sd300b,evaluation,8,00001699,00001699,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001699_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001699_roll_1000_08.png,sd300b_plain_roll_00001699_08,sd300b_plain_roll_00001699_08
shared_gen_00001699_09,genuine,sd300b,evaluation,9,00001699,00001699,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001699_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001699_roll_1000_09.png,sd300b_plain_roll_00001699_09,sd300b_plain_roll_00001699_09
shared_gen_00001699_10,genuine,sd300b,evaluation,10,00001699,00001699,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001699_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001699_roll_1000_10.png,sd300b_plain_roll_00001699_10,sd300b_plain_roll_00001699_10
shared_gen_00001702_01,genuine,sd300b,evaluation,1,00001702,00001702,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001702_roll_1000_01.png,sd300b_plain_roll_00001702_01,sd300b_plain_roll_00001702_01
shared_gen_00001702_02,genuine,sd300b,evaluation,2,00001702,00001702,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001702_roll_1000_02.png,sd300b_plain_roll_00001702_02,sd300b_plain_roll_00001702_02
shared_gen_00001702_03,genuine,sd300b,evaluation,3,00001702,00001702,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001702_roll_1000_03.png,sd300b_plain_roll_00001702_03,sd300b_plain_roll_00001702_03
shared_gen_00001702_04,genuine,sd300b,evaluation,4,00001702,00001702,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001702_roll_1000_04.png,sd300b_plain_roll_00001702_04,sd300b_plain_roll_00001702_04
shared_gen_00001702_05,genuine,sd300b,evaluation,5,00001702,00001702,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001702_roll_1000_05.png,sd300b_plain_roll_00001702_05,sd300b_plain_roll_00001702_05
shared_gen_00001702_06,genuine,sd300b,evaluation,6,00001702,00001702,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001702_roll_1000_06.png,sd300b_plain_roll_00001702_06,sd300b_plain_roll_00001702_06
shared_gen_00001702_07,genuine,sd300b,evaluation,7,00001702,00001702,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001702_roll_1000_07.png,sd300b_plain_roll_00001702_07,sd300b_plain_roll_00001702_07
shared_gen_00001702_08,genuine,sd300b,evaluation,8,00001702,00001702,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001702_roll_1000_08.png,sd300b_plain_roll_00001702_08,sd300b_plain_roll_00001702_08
shared_gen_00001702_09,genuine,sd300b,evaluation,9,00001702,00001702,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001702_roll_1000_09.png,sd300b_plain_roll_00001702_09,sd300b_plain_roll_00001702_09
shared_gen_00001702_10,genuine,sd300b,evaluation,10,00001702,00001702,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001702_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001702_roll_1000_10.png,sd300b_plain_roll_00001702_10,sd300b_plain_roll_00001702_10
shared_gen_00001703_01,genuine,sd300b,evaluation,1,00001703,00001703,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001703_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001703_roll_1000_01.png,sd300b_plain_roll_00001703_01,sd300b_plain_roll_00001703_01
shared_gen_00001703_02,genuine,sd300b,evaluation,2,00001703,00001703,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001703_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001703_roll_1000_02.png,sd300b_plain_roll_00001703_02,sd300b_plain_roll_00001703_02
shared_gen_00001703_03,genuine,sd300b,evaluation,3,00001703,00001703,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001703_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001703_roll_1000_03.png,sd300b_plain_roll_00001703_03,sd300b_plain_roll_00001703_03
shared_gen_00001703_04,genuine,sd300b,evaluation,4,00001703,00001703,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001703_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001703_roll_1000_04.png,sd300b_plain_roll_00001703_04,sd300b_plain_roll_00001703_04
shared_gen_00001703_05,genuine,sd300b,evaluation,5,00001703,00001703,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001703_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001703_roll_1000_05.png,sd300b_plain_roll_00001703_05,sd300b_plain_roll_00001703_05
shared_gen_00001703_06,genuine,sd300b,evaluation,6,00001703,00001703,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001703_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001703_roll_1000_06.png,sd300b_plain_roll_00001703_06,sd300b_plain_roll_00001703_06
shared_gen_00001703_07,genuine,sd300b,evaluation,7,00001703,00001703,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001703_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001703_roll_1000_07.png,sd300b_plain_roll_00001703_07,sd300b_plain_roll_00001703_07
shared_gen_00001703_08,genuine,sd300b,evaluation,8,00001703,00001703,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001703_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001703_roll_1000_08.png,sd300b_plain_roll_00001703_08,sd300b_plain_roll_00001703_08
shared_gen_00001703_09,genuine,sd300b,evaluation,9,00001703,00001703,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001703_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001703_roll_1000_09.png,sd300b_plain_roll_00001703_09,sd300b_plain_roll_00001703_09
shared_gen_00001703_10,genuine,sd300b,evaluation,10,00001703,00001703,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001703_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001703_roll_1000_10.png,sd300b_plain_roll_00001703_10,sd300b_plain_roll_00001703_10
shared_gen_00001704_01,genuine,sd300b,evaluation,1,00001704,00001704,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001704_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001704_roll_1000_01.png,sd300b_plain_roll_00001704_01,sd300b_plain_roll_00001704_01
shared_gen_00001704_02,genuine,sd300b,evaluation,2,00001704,00001704,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001704_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001704_roll_1000_02.png,sd300b_plain_roll_00001704_02,sd300b_plain_roll_00001704_02
shared_gen_00001704_03,genuine,sd300b,evaluation,3,00001704,00001704,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001704_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001704_roll_1000_03.png,sd300b_plain_roll_00001704_03,sd300b_plain_roll_00001704_03
shared_gen_00001704_04,genuine,sd300b,evaluation,4,00001704,00001704,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001704_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001704_roll_1000_04.png,sd300b_plain_roll_00001704_04,sd300b_plain_roll_00001704_04
shared_gen_00001704_05,genuine,sd300b,evaluation,5,00001704,00001704,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001704_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001704_roll_1000_05.png,sd300b_plain_roll_00001704_05,sd300b_plain_roll_00001704_05
shared_gen_00001704_06,genuine,sd300b,evaluation,6,00001704,00001704,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001704_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001704_roll_1000_06.png,sd300b_plain_roll_00001704_06,sd300b_plain_roll_00001704_06
shared_gen_00001704_07,genuine,sd300b,evaluation,7,00001704,00001704,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001704_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001704_roll_1000_07.png,sd300b_plain_roll_00001704_07,sd300b_plain_roll_00001704_07
shared_gen_00001704_08,genuine,sd300b,evaluation,8,00001704,00001704,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001704_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001704_roll_1000_08.png,sd300b_plain_roll_00001704_08,sd300b_plain_roll_00001704_08
shared_gen_00001704_09,genuine,sd300b,evaluation,9,00001704,00001704,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001704_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001704_roll_1000_09.png,sd300b_plain_roll_00001704_09,sd300b_plain_roll_00001704_09
shared_gen_00001704_10,genuine,sd300b,evaluation,10,00001704,00001704,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001704_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001704_roll_1000_10.png,sd300b_plain_roll_00001704_10,sd300b_plain_roll_00001704_10
shared_gen_00001706_01,genuine,sd300b,evaluation,1,00001706,00001706,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001706_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001706_roll_1000_01.png,sd300b_plain_roll_00001706_01,sd300b_plain_roll_00001706_01
shared_gen_00001706_02,genuine,sd300b,evaluation,2,00001706,00001706,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001706_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001706_roll_1000_02.png,sd300b_plain_roll_00001706_02,sd300b_plain_roll_00001706_02
shared_gen_00001706_03,genuine,sd300b,evaluation,3,00001706,00001706,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001706_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001706_roll_1000_03.png,sd300b_plain_roll_00001706_03,sd300b_plain_roll_00001706_03
shared_gen_00001706_04,genuine,sd300b,evaluation,4,00001706,00001706,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001706_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001706_roll_1000_04.png,sd300b_plain_roll_00001706_04,sd300b_plain_roll_00001706_04
shared_gen_00001706_05,genuine,sd300b,evaluation,5,00001706,00001706,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001706_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001706_roll_1000_05.png,sd300b_plain_roll_00001706_05,sd300b_plain_roll_00001706_05
shared_gen_00001706_06,genuine,sd300b,evaluation,6,00001706,00001706,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001706_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001706_roll_1000_06.png,sd300b_plain_roll_00001706_06,sd300b_plain_roll_00001706_06
shared_gen_00001706_07,genuine,sd300b,evaluation,7,00001706,00001706,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001706_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001706_roll_1000_07.png,sd300b_plain_roll_00001706_07,sd300b_plain_roll_00001706_07
shared_gen_00001706_08,genuine,sd300b,evaluation,8,00001706,00001706,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001706_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001706_roll_1000_08.png,sd300b_plain_roll_00001706_08,sd300b_plain_roll_00001706_08
shared_gen_00001706_09,genuine,sd300b,evaluation,9,00001706,00001706,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001706_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001706_roll_1000_09.png,sd300b_plain_roll_00001706_09,sd300b_plain_roll_00001706_09
shared_gen_00001706_10,genuine,sd300b,evaluation,10,00001706,00001706,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001706_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001706_roll_1000_10.png,sd300b_plain_roll_00001706_10,sd300b_plain_roll_00001706_10
shared_gen_00001708_01,genuine,sd300b,evaluation,1,00001708,00001708,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001708_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001708_roll_1000_01.png,sd300b_plain_roll_00001708_01,sd300b_plain_roll_00001708_01
shared_gen_00001708_02,genuine,sd300b,evaluation,2,00001708,00001708,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001708_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001708_roll_1000_02.png,sd300b_plain_roll_00001708_02,sd300b_plain_roll_00001708_02
shared_gen_00001708_03,genuine,sd300b,evaluation,3,00001708,00001708,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001708_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001708_roll_1000_03.png,sd300b_plain_roll_00001708_03,sd300b_plain_roll_00001708_03
shared_gen_00001708_04,genuine,sd300b,evaluation,4,00001708,00001708,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001708_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001708_roll_1000_04.png,sd300b_plain_roll_00001708_04,sd300b_plain_roll_00001708_04
shared_gen_00001708_05,genuine,sd300b,evaluation,5,00001708,00001708,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001708_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001708_roll_1000_05.png,sd300b_plain_roll_00001708_05,sd300b_plain_roll_00001708_05
shared_gen_00001708_06,genuine,sd300b,evaluation,6,00001708,00001708,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001708_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001708_roll_1000_06.png,sd300b_plain_roll_00001708_06,sd300b_plain_roll_00001708_06
shared_gen_00001708_07,genuine,sd300b,evaluation,7,00001708,00001708,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001708_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001708_roll_1000_07.png,sd300b_plain_roll_00001708_07,sd300b_plain_roll_00001708_07
shared_gen_00001708_08,genuine,sd300b,evaluation,8,00001708,00001708,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001708_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001708_roll_1000_08.png,sd300b_plain_roll_00001708_08,sd300b_plain_roll_00001708_08
shared_gen_00001708_09,genuine,sd300b,evaluation,9,00001708,00001708,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001708_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001708_roll_1000_09.png,sd300b_plain_roll_00001708_09,sd300b_plain_roll_00001708_09
shared_gen_00001708_10,genuine,sd300b,evaluation,10,00001708,00001708,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001708_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001708_roll_1000_10.png,sd300b_plain_roll_00001708_10,sd300b_plain_roll_00001708_10
shared_gen_00001709_01,genuine,sd300b,evaluation,1,00001709,00001709,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001709_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001709_roll_1000_01.png,sd300b_plain_roll_00001709_01,sd300b_plain_roll_00001709_01
shared_gen_00001709_02,genuine,sd300b,evaluation,2,00001709,00001709,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001709_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001709_roll_1000_02.png,sd300b_plain_roll_00001709_02,sd300b_plain_roll_00001709_02
shared_gen_00001709_03,genuine,sd300b,evaluation,3,00001709,00001709,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001709_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001709_roll_1000_03.png,sd300b_plain_roll_00001709_03,sd300b_plain_roll_00001709_03
shared_gen_00001709_04,genuine,sd300b,evaluation,4,00001709,00001709,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001709_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001709_roll_1000_04.png,sd300b_plain_roll_00001709_04,sd300b_plain_roll_00001709_04
