accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b,score_schema_version,method,method_version,frozen_config_hash,implementation_hash,score_producing_implementation_hash,accuracy_runner_sha256,score_direction,raw_score,status,error_code,error_message,prepare_a_diagnostics_json,prepare_b_diagnostics_json,compare_diagnostics_json,representation_cache_scope_id,prepared_image_key_a,prepared_image_key_b,representation_format_a,representation_format_b,representation_version_a,representation_version_b,score_origin,source_primary_pair_id,source_primary_bundle,source_primary_config_hash,source_primary_implementation_hash,source_primary_sidecar_jar_sha256
shared_gen_00001787_07,genuine,sd300b,development,7,00001787,00001787,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001787_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001787_roll_1000_07.png,sd300b_plain_roll_00001787_07,sd300b_plain_roll_00001787_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,181.92040677403995,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,c9bc590ec84e0062dd85f7a574df4171d9e4451ecbd81d5d252ae61d3b659683,4821d8b2cf415e2048dbfcc9a05b59189dc509b6dc3cf55056e6d2e19f4826f0,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001787_08,genuine,sd300b,development,8,00001787,00001787,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001787_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001787_roll_1000_08.png,sd300b_plain_roll_00001787_08,sd300b_plain_roll_00001787_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,299.4195224334235,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,cebf43a71a652a21ea31ed38873208fca07f9bbd6ae0c569aebb6a50328b6e7d,22f2b2255a467e0278045df88f2f3271c3d66ff3660a8bf86a51de898040835a,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001787_09,genuine,sd300b,development,9,00001787,00001787,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001787_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001787_roll_1000_09.png,sd300b_plain_roll_00001787_09,sd300b_plain_roll_00001787_09,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,216.52210022000972,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,a5e8ffe8613e824f2c40a0d6f0acd81f2b3c6e3588df7ea694deb844a2aee7b2,5fc839855a0aa1206faa49d0d0722ccdbd2092f59ed67bf59dd71884132df5f2,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001787_10,genuine,sd300b,development,10,00001787,00001787,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001787_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001787_roll_1000_10.png,sd300b_plain_roll_00001787_10,sd300b_plain_roll_00001787_10,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,0.30917471785755124,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,57a1c43bfa3505e78b5fa04997314539ca83f77eab45f9a176176253105ea2e2,248145aeb8327d22cbd9ca6dd2ce69c3f2c8b9d0b6963000b6bb864dba6d1a3f,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001789_01,genuine,sd300b,development,1,00001789,00001789,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001789_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001789_roll_1000_01.png,sd300b_plain_roll_00001789_01,sd300b_plain_roll_00001789_01,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,132.47756489358827,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,c7b6f8a388495c3c14a18d203fbbf2d3ff04395c9f209a1850de2fc949919ea5,64233c5cc9b393fe8545e5069ec7abf55b8774809a3658e3ada88b67b45dc79b,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001789_02,genuine,sd300b,development,2,00001789,00001789,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001789_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001789_roll_1000_02.png,sd300b_plain_roll_00001789_02,sd300b_plain_roll_00001789_02,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,78.10865008912494,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,60becf978fc0592f25e809e4f7799f2de313cd020b1ebef8fbf9a1eeb946b1a2,33ad446e7219d790ed62edbc6262eabbad06cea0ce266aaf64f1bf4c8fd1091c,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001789_03,genuine,sd300b,development,3,00001789,00001789,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001789_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001789_roll_1000_03.png,sd300b_plain_roll_00001789_03,sd300b_plain_roll_00001789_03,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,233.57982488339252,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,3071e0ec81062009e53e9cb7f1c5990611da204cd829ae7b730a0ecff03b643d,f456ed9a92066a8aad72ad546e552f7075f1493f7503a43fb03208ecf3beb259,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001789_04,genuine,sd300b,development,4,00001789,00001789,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001789_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001789_roll_1000_04.png,sd300b_plain_roll_00001789_04,sd300b_plain_roll_00001789_04,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,78.90197432913699,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,1688ac74fc79c9c9906b809991ef2e428cf248d411e0a593cb677a64b829cb66,2c87e0b5aaab4b3779518070339d4d4654c2f58b2a7c6389256f751cbc6aeb10,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001789_05,genuine,sd300b,development,5,00001789,00001789,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001789_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001789_roll_1000_05.png,sd300b_plain_roll_00001789_05,sd300b_plain_roll_00001789_05,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,152.2700848009554,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,b6c8636a5c8c0692458f0cbb86c44aada9ee205d89b4ea08c86abc46ce103543,3e07d1f581c45da77db5db117b21dcb28a3efef8b5e5021e044b7ec4b89bf06c,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001789_06,genuine,sd300b,development,6,00001789,00001789,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001789_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001789_roll_1000_06.png,sd300b_plain_roll_00001789_06,sd300b_plain_roll_00001789_06,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,94.2576466970837,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,00103ee5c2de21aa82c1e2f1dc1aed56796749bcfe8497d6b757d27637b5dddf,5935e5d34988439d4430bdc77d1b8dd87dbb41405e76ed2db7dd9e9037532ad0,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001789_07,genuine,sd300b,development,7,00001789,00001789,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001789_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001789_roll_1000_07.png,sd300b_plain_roll_00001789_07,sd300b_plain_roll_00001789_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,215.19581180140224,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,5c6dd250f767293748f6d6692504b759e05c0dcb3f9fef15c75d55c32d275c53,eaaf81d8ed52c21065fccf75b9e2b4f1ef8d84a570378ebe2b2124c0251cbafe,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001789_08,genuine,sd300b,development,8,00001789,00001789,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001789_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001789_roll_1000_08.png,sd300b_plain_roll_00001789_08,sd300b_plain_roll_00001789_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,130.37409115207453,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,715307071d4baec7a25afb7a74192b4e487a75a2ceba651de1d1e446d911a81e,0194e0d4fd285a9fadcb50822dd55050c3186575ee9a7a4bffb0ec03b3894fd5,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001789_09,genuine,sd300b,development,9,00001789,00001789,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001789_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001789_roll_1000_09.png,sd300b_plain_roll_00001789_09,sd300b_plain_roll_00001789_09,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,88.1307459046191,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,bf802ce2ed49f79f236bb91dc497602baa228b94c3d0ec7212f825e03f778640,44939e476aebf3296b38477ad1f6210a89ce10b2cb2240e2c52ac1bc9c917473,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001789_10,genuine,sd300b,development,10,00001789,00001789,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001789_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001789_roll_1000_10.png,sd300b_plain_roll_00001789_10,sd300b_plain_roll_00001789_10,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,189.67733183906023,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,d14e291628fff3a14129f39771620bb47384212ac097f81d1941927ea4c398d3,d2d04568c021fa154234011944f1a59a4c48f5e4826529a2d46e894f2713bb11,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001791_01,genuine,sd300b,development,1,00001791,00001791,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001791_roll_1000_01.png,sd300b_plain_roll_00001791_01,sd300b_plain_roll_00001791_01,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,121.48259007185057,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,b04dffdcff48e38656aa2bf53c40b32ff02a1548a6e4fbbe4df1648b7695f021,b6ccfaeef727160daacb12f9127e95090ffdf4412ec10472ef209b7c5446f8fe,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001791_02,genuine,sd300b,development,2,00001791,00001791,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001791_roll_1000_02.png,sd300b_plain_roll_00001791_02,sd300b_plain_roll_00001791_02,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,32.8492806273885,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,54ad668e09cc6be29d74cb4aec9a3b53266d2f17b7e12eaee17afbc79017b52a,9e54c8901ae43cf90bbdeb2f3427d3b9e32d7498fcc3473477ee8398ab802616,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001791_03,genuine,sd300b,development,3,00001791,00001791,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001791_roll_1000_03.png,sd300b_plain_roll_00001791_03,sd300b_plain_roll_00001791_03,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,15.877892666155034,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,eec91ade40979b10a41d950b69de32b31ec019d66fa6012c0b9f6ec8e318c48a,cd12396620a621fb5ee0863d959cd169437605a8dd4889da9c859190c4d72f3a,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001791_04,genuine,sd300b,development,4,00001791,00001791,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001791_roll_1000_04.png,sd300b_plain_roll_00001791_04,sd300b_plain_roll_00001791_04,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,30.416402510031173,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,4af379a3ebb6d5b9e6b81488d054b31e1215bd2f6afdfc4d245a32e749266778,cef5cf473d7988daa7f92ce6db8800cb5af2d9a61524d7d3b7cfeb51316b1a41,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001791_05,genuine,sd300b,development,5,00001791,00001791,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001791_roll_1000_05.png,sd300b_plain_roll_00001791_05,sd300b_plain_roll_00001791_05,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,23.953050136030317,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,2825ff2d4280fe1a6afd2e6a4a8dd36a0be395dff2411d600b5bbf5595784bad,91094abf0590f351eb868ce9d3bd62fee761024e7effa7fbc7cd9ec08cb14b88,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001791_06,genuine,sd300b,development,6,00001791,00001791,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001791_roll_1000_06.png,sd300b_plain_roll_00001791_06,sd300b_plain_roll_00001791_06,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,0.0,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,423d04162a5704ccc1314e5f2b85c3ede1e14fec6d6f35c8adec434c4cc637e6,4b828b8427efeb0ac71395fe567135dd2a26bf0baf6c8b923bea8416280f3ce7,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001791_07,genuine,sd300b,development,7,00001791,00001791,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001791_roll_1000_07.png,sd300b_plain_roll_00001791_07,sd300b_plain_roll_00001791_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,111.82545993801591,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,b9d2e5045a83bf8ec242801c428b81075e65509d690d20a4ffff5e8130c2f1d1,a2c2a0b377dad8431ee302cd5d6aed55a4be8d7ec1dd8780d29ee10a18da6e1f,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001791_08,genuine,sd300b,development,8,00001791,00001791,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001791_roll_1000_08.png,sd300b_plain_roll_00001791_08,sd300b_plain_roll_00001791_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,51.850407866704955,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,c397379edd343c230fbc332ea4dc4d5455421d1031750d13a3e8039655ac6706,7045808d0ec1912f18a76acd7477a07df5f6f37263b125bd23d552cd4d0fa9ed,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001791_09,genuine,sd300b,development,9,00001791,00001791,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001791_roll_1000_09.png,sd300b_plain_roll_00001791_09,sd300b_plain_roll_00001791_09,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,12.830904545065824,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,5b1af17e43dd7abce423b08e2409d28c2bc942606b2ddfa7247677855fc27bbf,8aea7934436461c6eccb6804130934fa72cb7e470a48bab104489260cc3ad5df,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
shared_gen_00001791_10,genuine,sd300b,development,10,00001791,00001791,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001791_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001791_roll_1000_10.png,sd300b_plain_roll_00001791_10,sd300b_plain_roll_00001791_10,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,116.96618825394097,ok,,,{},{},{},95a1d8da638532b638835a1627691c0b458ee7a0bf31d2af1e7afcbfec91498f,a85f5841270d9433472f16327ec9f8c11c3d1dca9944d44973b8ec269e7f308d,465103dd3d452dacd5b9064a99a45c1c611b6e8ec19e0a8a0fa7c413bd2d44f6,sourceafis,sourceafis,3.18.1,3.18.1,prepared_representation_accuracy_mode,,,,,
