accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b,score_schema_version,method,method_version,frozen_config_hash,implementation_hash,score_producing_implementation_hash,accuracy_runner_sha256,score_direction,raw_score,status,error_code,error_message,prepare_a_diagnostics_json,prepare_b_diagnostics_json,compare_diagnostics_json,representation_cache_scope_id,prepared_image_key_a,prepared_image_key_b,representation_format_a,representation_format_b,representation_version_a,representation_version_b,score_origin,source_primary_pair_id,source_primary_bundle,source_primary_config_hash,source_primary_implementation_hash,source_primary_sidecar_jar_sha256
shared_gen_00001005_01,genuine,sd300c,development,1,00001005,00001005,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001005_roll_2000_01.png,sd300c_plain_roll_00001005_01,sd300c_plain_roll_00001005_01,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,0.0,ok,,,{},{},{},not_applicable_reused_validated_primary,e3bae50162c9af08a910a14453268b7f502948a7cb430d1b8e9400762113ef27,6dd4cb2a5a193fba316593585573a99ef28382d4ef4e93fd6336745e5f358e0e,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001005_01,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001005_04,genuine,sd300c,development,4,00001005,00001005,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001005_roll_2000_04.png,sd300c_plain_roll_00001005_04,sd300c_plain_roll_00001005_04,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,167.22278467669378,ok,,,{},{},{},not_applicable_reused_validated_primary,d6aaf51598e0c5c8ef659707b06fa73b954c489bee0f24f9b29a96fe97871bd7,7039e892d8aa1e2255f89af41e3d2c343a04a9bb4f8739f52e7ac733df49e389,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001005_04,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001005_05,genuine,sd300c,development,5,00001005,00001005,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001005_roll_2000_05.png,sd300c_plain_roll_00001005_05,sd300c_plain_roll_00001005_05,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,132.9683299793735,ok,,,{},{},{},not_applicable_reused_validated_primary,5ffb118e3abdf6e0eb4c3fa354bf0c57902c2942943e6ff33dddb8bbb7a2e097,db8baae1dabbe32d66cb84e2e822802b394c3bc6a40f100c490ebeaa63f369c9,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001005_05,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001005_06,genuine,sd300c,development,6,00001005,00001005,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001005_roll_2000_06.png,sd300c_plain_roll_00001005_06,sd300c_plain_roll_00001005_06,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,139.2492426313319,ok,,,{},{},{},not_applicable_reused_validated_primary,8097c71e96d459dca7648c4470440b771af6d878f3b32ba6755d2c5f17bd48c8,be50230b04cf0222ab0a774ad050c70ac6d132639b63e3da06635c4433096578,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001005_06,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001005_07,genuine,sd300c,development,7,00001005,00001005,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001005_roll_2000_07.png,sd300c_plain_roll_00001005_07,sd300c_plain_roll_00001005_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,57.83627966598746,ok,,,{},{},{},not_applicable_reused_validated_primary,630855bddd40f52d6f4acf591cccaad1a98e717c689b86ef9ccac055e7bfaede,010add761895506793d70c4a22b77cfdd64b38e36e6a1dd9ca1eeafb9bc61aab,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001005_07,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001005_08,genuine,sd300c,development,8,00001005,00001005,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001005_roll_2000_08.png,sd300c_plain_roll_00001005_08,sd300c_plain_roll_00001005_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,146.7439075134544,ok,,,{},{},{},not_applicable_reused_validated_primary,ec327fe02f606d16eecdcd720ebe0bb0c90ec9fda55f0f2b7bea92c40caac285,6f3aa6419c47a5a45dd4526663a2df9847d69e07bbc79b79e50faba72a1ff254,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001005_08,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001005_09,genuine,sd300c,development,9,00001005,00001005,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001005_roll_2000_09.png,sd300c_plain_roll_00001005_09,sd300c_plain_roll_00001005_09,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,5.268082698141855,ok,,,{},{},{},not_applicable_reused_validated_primary,20616f1f7ee3805d3fdc7e824a6c2a9ef91077b17fc497e6831a30083c3ae0e8,ff110a3d94239a4675c25a4e6f8caf0461fb187fddcdcf8e95784ae16f9b08b4,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001005_09,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001005_10,genuine,sd300c,development,10,00001005,00001005,2000,10,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001005_plain_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001005_roll_2000_10.png,sd300c_plain_roll_00001005_10,sd300c_plain_roll_00001005_10,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,88.5485552544549,ok,,,{},{},{},not_applicable_reused_validated_primary,85eb1ae39d3d95887e20f0227a699f122764c02d6824fc3cf60a42cd671a985b,4a63fe6a1219b370530581fcefbd8446241932476dac3c7c1cb34c3934a18258,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001005_10,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001006_01,genuine,sd300c,development,1,00001006,00001006,2000,11,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_11.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001006_roll_2000_01.png,sd300c_plain_roll_00001006_01,sd300c_plain_roll_00001006_01,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,65.4153841418108,ok,,,{},{},{},not_applicable_reused_validated_primary,ac0c97239e555aaaf2ec166c69042d9024285685c03211a845b793c02c32b07c,52449af4abefc166cb3bea9a78527e08fa137ef27368b4961005df23895f5517,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001006_01,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001006_02,genuine,sd300c,development,2,00001006,00001006,2000,2,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001006_roll_2000_02.png,sd300c_plain_roll_00001006_02,sd300c_plain_roll_00001006_02,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,135.33334527602818,ok,,,{},{},{},not_applicable_reused_validated_primary,8f93c2e3f29341121929cae2a8ecdcca5d18953b6f39433b647a5b8a5927e593,1849b036df585bf02cfafda358cd999b2edba6fc2d9a54920e1cdab61dc826e4,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001006_02,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001006_03,genuine,sd300c,development,3,00001006,00001006,2000,3,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001006_roll_2000_03.png,sd300c_plain_roll_00001006_03,sd300c_plain_roll_00001006_03,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,43.44355444122476,ok,,,{},{},{},not_applicable_reused_validated_primary,6028cf9cb2c1c6b620e20540c23fbb2c061ba531faa9af886a02577731fc499e,f4df4eb43c97423fa27bd857d329a2c336bc4545b8f9d40cfcb3530773f1d17c,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001006_03,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001006_04,genuine,sd300c,development,4,00001006,00001006,2000,4,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001006_roll_2000_04.png,sd300c_plain_roll_00001006_04,sd300c_plain_roll_00001006_04,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,192.22019553368045,ok,,,{},{},{},not_applicable_reused_validated_primary,a3275f61a028854bc6873864f1e3e1619aeb9d9c68597ab1ebc6772e23637d23,a4a412e9398efe81964f4b7f7541fb2eb4a955cc0f2f5d041c0df3555c597cb4,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001006_04,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001006_05,genuine,sd300c,development,5,00001006,00001006,2000,5,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001006_roll_2000_05.png,sd300c_plain_roll_00001006_05,sd300c_plain_roll_00001006_05,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,87.35165074038389,ok,,,{},{},{},not_applicable_reused_validated_primary,3129444c5187097c69f2cba1451eda2b5b81a42a85591aef6855bf61707a19c0,b7cc63fb915be58f2275c5aefb20b517bebebcae5c57d3af108bcbe3873ef05c,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001006_05,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001006_06,genuine,sd300c,development,6,00001006,00001006,2000,12,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_12.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001006_roll_2000_06.png,sd300c_plain_roll_00001006_06,sd300c_plain_roll_00001006_06,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,166.4814488029371,ok,,,{},{},{},not_applicable_reused_validated_primary,4f1f5b5d7ef5461ad391ad3b449cfaac0e0101e305d0eee92bc71f9fe8c365c3,a5d23f87f9ade40b7e9d6ee995b1b5c9aa50fe6cf39d31a9dd8e04c7b1b0e6e0,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001006_06,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001006_07,genuine,sd300c,development,7,00001006,00001006,2000,7,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001006_roll_2000_07.png,sd300c_plain_roll_00001006_07,sd300c_plain_roll_00001006_07,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,60.02247407669245,ok,,,{},{},{},not_applicable_reused_validated_primary,5abe736b604e8c6bf9ed44e5a94d5a9634bb5a37b9edb3cd8320774e73c6ba20,4b739bd343723724e1d2d2af4a2ff043eefb66833ce3f97759a2ee5adcee1976,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001006_07,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001006_08,genuine,sd300c,development,8,00001006,00001006,2000,8,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001006_roll_2000_08.png,sd300c_plain_roll_00001006_08,sd300c_plain_roll_00001006_08,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,33.14793436966508,ok,,,{},{},{},not_applicable_reused_validated_primary,06e825c3926dae8188c8b91c6d59f302d835f838325c430875af9b00ef1d28ec,8a35847a246d21bcb82e65463ca2f9cb7fd2e9ed56bb313c24abf7d752f08f28,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001006_08,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
shared_gen_00001006_09,genuine,sd300c,development,9,00001006,00001006,2000,9,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\plain\00001006_plain_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001006_roll_2000_09.png,sd300c_plain_roll_00001006_09,sd300c_plain_roll_00001006_09,shared-accuracy-score-v1,sourceafis,3.18.1,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,1e59cf5605d353997e5896ba95dfcc6fada3865f355e05a18c49d9223a833c07,higher_is_more_similar,151.7660154187075,ok,,,{},{},{},not_applicable_reused_validated_primary,a6ae09acb237a8d5ab7e3983cf75972c800971a31b187a184d978890279afba2,ca641d4f01ac91d8a9437900ae96b0233ee14a0bea84f720ccb25135e110495f,,,,,reused_validated_primary_plain_roll_after_100_pair_preflight,sd300c_plain_roll_00001006_09,C:\fingerprint-recognition-research\results\sd300c\plain_roll\sourceafis\pairwise-benchmark-v2\cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,b81b2953598f56b178bacf1ba3007602c6750fe9bf2f8b521fdd4fa9f0456c28,84df3b736a6e7de1c4493e126433a7ac6aa92c174c24446ecb220ddf71a2712e
