protocol,subject_id,canonical_finger_position,strata,sd300b_pair_id,sd300c_pair_id,sd300b_primary_raw_score,sd300c_primary_raw_score
plain_roll,00001547,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001547_05,sd300c_plain_roll_00001547_05,0.0,1.6012051462012171
plain_roll,00001547,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001547_06,sd300c_plain_roll_00001547_06,0.0,20.8335827865045
plain_roll,00001548,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001548_01,sd300c_plain_roll_00001548_01,2.337949369168366,0.0
plain_roll,00001548,2,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001548_02,sd300c_plain_roll_00001548_02,0.847760567807956,0.0
plain_roll,00001548,3,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001548_03,sd300c_plain_roll_00001548_03,0.0,0.0
plain_roll,00001548,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001548_04,sd300c_plain_roll_00001548_04,0.0,0.0
plain_roll,00001548,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001548_05,sd300c_plain_roll_00001548_05,0.0,1.1481591339913964
plain_roll,00001548,7,low_positive_both_resolutions,sd300b_plain_roll_00001548_07,sd300c_plain_roll_00001548_07,0.07911177317074805,2.8023289777881004
plain_roll,00001548,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001548_09,sd300c_plain_roll_00001548_09,0.0,0.0
plain_roll,00001548,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001548_10,sd300c_plain_roll_00001548_10,0.0,0.0
plain_roll,00001549,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001549_04,sd300c_plain_roll_00001549_04,19.128471975341412,0.0
plain_roll,00001549,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001549_05,sd300c_plain_roll_00001549_05,0.0,1.8791729238462618
plain_roll,00001549,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001549_10,sd300c_plain_roll_00001549_10,0.0,0.0
plain_roll,00001550,1,low_positive_both_resolutions,sd300b_plain_roll_00001550_01,sd300c_plain_roll_00001550_01,30.956245095085098,0.20074002484668263
plain_roll,00001550,2,low_positive_both_resolutions,sd300b_plain_roll_00001550_02,sd300c_plain_roll_00001550_02,0.07886911520978275,1.0098765540769046
plain_roll,00001550,3,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001550_03,sd300c_plain_roll_00001550_03,0.0,0.0
plain_roll,00001550,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001550_04,sd300c_plain_roll_00001550_04,0.0,0.0
plain_roll,00001550,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001550_05,sd300c_plain_roll_00001550_05,0.0,0.0
plain_roll,00001550,6,low_positive_both_resolutions,sd300b_plain_roll_00001550_06,sd300c_plain_roll_00001550_06,0.03309177266342643,17.91585995803936
plain_roll,00001550,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001550_07,sd300c_plain_roll_00001550_07,0.0,0.0
plain_roll,00001550,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001550_08,sd300c_plain_roll_00001550_08,0.0,0.0
plain_roll,00001550,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001550_09,sd300c_plain_roll_00001550_09,0.0,0.0
plain_roll,00001550,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001550_10,sd300c_plain_roll_00001550_10,0.0,0.0
plain_roll,00001552,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001552_06,sd300c_plain_roll_00001552_06,0.0,46.826328785178454
plain_roll,00001553,2,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001553_02,sd300c_plain_roll_00001553_02,6.013161243921491,0.0
plain_roll,00001553,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001553_04,sd300c_plain_roll_00001553_04,17.2288857533623,0.0
plain_roll,00001553,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001553_05,sd300c_plain_roll_00001553_05,1.1864711005006225,0.0
plain_roll,00001555,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001555_05,sd300c_plain_roll_00001555_05,0.0,11.9081371097534
plain_roll,00001556,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001556_09,sd300c_plain_roll_00001556_09,0.0,1.4650614382566274
plain_roll,00001557,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001557_02,sd300c_plain_roll_00001557_02,0.0,1.805955198337343
plain_roll,00001558,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001558_08,sd300c_plain_roll_00001558_08,0.0,0.0
plain_roll,00001558,9,low_positive_both_resolutions,sd300b_plain_roll_00001558_09,sd300c_plain_roll_00001558_09,57.82857356099912,0.03418225370712278
plain_roll,00001559,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001559_02,sd300c_plain_roll_00001559_02,0.0,16.73732221805628
plain_roll,00001559,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001559_05,sd300c_plain_roll_00001559_05,1.1413098897321243,0.0
plain_roll,00001559,7,deterministic_positive_sample,sd300b_plain_roll_00001559_07,sd300c_plain_roll_00001559_07,42.353095549652295,67.47611043923058
plain_roll,00001559,9,low_positive_both_resolutions,sd300b_plain_roll_00001559_09,sd300c_plain_roll_00001559_09,0.014996106840156374,0.29631645572614834
plain_roll,00001559,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001559_10,sd300c_plain_roll_00001559_10,0.0,0.0
plain_roll,00001561,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001561_10,sd300c_plain_roll_00001561_10,0.0,0.0
plain_roll,00001562,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001562_06,sd300c_plain_roll_00001562_06,0.0,127.8543809689527
plain_roll,00001563,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001563_05,sd300c_plain_roll_00001563_05,0.0,0.6813739241744486
plain_roll,00001563,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001563_09,sd300c_plain_roll_00001563_09,0.0,0.0
plain_roll,00001563,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001563_10,sd300c_plain_roll_00001563_10,0.0,0.3742404291991576
plain_roll,00001564,2,low_positive_both_resolutions,sd300b_plain_roll_00001564_02,sd300c_plain_roll_00001564_02,0.16256893097833217,9.92988475995887
plain_roll,00001565,1,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001565_01,sd300c_plain_roll_00001565_01,0.0,2.1569172018870626
plain_roll,00001565,2,deterministic_positive_sample,sd300b_plain_roll_00001565_02,sd300c_plain_roll_00001565_02,28.0007263895397,14.267561103242755
plain_roll,00001565,3,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001565_03,sd300c_plain_roll_00001565_03,0.4047181944023559,0.0
plain_roll,00001565,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001565_05,sd300c_plain_roll_00001565_05,0.0,0.0
plain_roll,00001565,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001565_10,sd300c_plain_roll_00001565_10,0.0,0.0
plain_roll,00001567,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001567_07,sd300c_plain_roll_00001567_07,0.0,0.0
plain_roll,00001567,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001567_08,sd300c_plain_roll_00001567_08,0.0,0.0
plain_roll,00001567,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001567_09,sd300c_plain_roll_00001567_09,0.0,5.562573392846249
plain_roll,00001567,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001567_10,sd300c_plain_roll_00001567_10,0.0,0.0
plain_roll,00001570,3,low_positive_both_resolutions,sd300b_plain_roll_00001570_03,sd300c_plain_roll_00001570_03,1.5462880738996556,0.07251231420081725
plain_roll,00001570,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001570_04,sd300c_plain_roll_00001570_04,0.0,0.0
plain_roll,00001570,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001570_05,sd300c_plain_roll_00001570_05,1.494016119819992,0.0
plain_roll,00001570,9,deterministic_positive_sample,sd300b_plain_roll_00001570_09,sd300c_plain_roll_00001570_09,82.5266605698285,55.66339470958708
plain_roll,00001571,5,low_positive_both_resolutions,sd300b_plain_roll_00001571_05,sd300c_plain_roll_00001571_05,12.438045637731653,0.0844850282569653
plain_roll,00001571,7,deterministic_positive_sample,sd300b_plain_roll_00001571_07,sd300c_plain_roll_00001571_07,29.749462526056202,27.844548701092275
plain_roll,00001572,1,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001572_01,sd300c_plain_roll_00001572_01,0.0,0.0
plain_roll,00001572,6,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001572_06,sd300c_plain_roll_00001572_06,0.0,0.0
plain_roll,00001575,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001575_07,sd300c_plain_roll_00001575_07,0.42874148739563933,0.0
plain_roll,00001575,8,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001575_08,sd300c_plain_roll_00001575_08,0.15068479266000934,0.0
plain_roll,00001575,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001575_09,sd300c_plain_roll_00001575_09,0.41553723085246075,0.0
plain_roll,00001576,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001576_02,sd300c_plain_roll_00001576_02,0.0,0.0
plain_roll,00001576,3,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001576_03,sd300c_plain_roll_00001576_03,5.296324998312007,0.0
plain_roll,00001576,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001576_04,sd300c_plain_roll_00001576_04,0.5020641342174829,0.0
plain_roll,00001576,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001576_05,sd300c_plain_roll_00001576_05,8.735436642549594,0.0
plain_roll,00001576,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001576_06,sd300c_plain_roll_00001576_06,2.1601274351202515,0.0
plain_roll,00001577,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001577_01,sd300c_plain_roll_00001577_01,7.402656497736516,0.0
plain_roll,00001578,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001578_04,sd300c_plain_roll_00001578_04,0.0,31.13139797349231
plain_roll,00001579,2,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001579_02,sd300c_plain_roll_00001579_02,83.90341069365952,0.0
plain_roll,00001582,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001582_10,sd300c_plain_roll_00001582_10,0.7742672470983081,0.0
plain_roll,00001583,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001583_02,sd300c_plain_roll_00001583_02,0.0,0.0
plain_roll,00001584,1,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001584_01,sd300c_plain_roll_00001584_01,0.0,1.525174786794304
plain_roll,00001584,2,deterministic_positive_sample,sd300b_plain_roll_00001584_02,sd300c_plain_roll_00001584_02,79.07142872130554,75.85029486251739
plain_roll,00001584,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001584_07,sd300c_plain_roll_00001584_07,0.0,0.0
plain_roll,00001584,10,deterministic_positive_sample,sd300b_plain_roll_00001584_10,sd300c_plain_roll_00001584_10,1.0782296793349546,12.493146334254075
plain_roll,00001589,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001589_10,sd300c_plain_roll_00001589_10,0.0,1.2425086791330562
plain_roll,00001592,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001592_07,sd300c_plain_roll_00001592_07,15.733663742593192,0.0
plain_roll,00001593,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001593_07,sd300c_plain_roll_00001593_07,26.88670826586581,0.0
plain_roll,00001596,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001596_09,sd300c_plain_roll_00001596_09,0.0,0.7097559898615464
plain_roll,00001597,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001597_02,sd300c_plain_roll_00001597_02,0.0,6.319162136845823
plain_roll,00001597,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001597_04,sd300c_plain_roll_00001597_04,0.0,0.3217645582869331
plain_roll,00001597,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001597_05,sd300c_plain_roll_00001597_05,0.0,18.136221949939827
plain_roll,00001597,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001597_06,sd300c_plain_roll_00001597_06,0.0,1.4580356115181428
plain_roll,00001597,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001597_07,sd300c_plain_roll_00001597_07,34.886461961697194,0.0
plain_roll,00001597,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001597_10,sd300c_plain_roll_00001597_10,0.0,0.0
plain_roll,00001599,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001599_01,sd300c_plain_roll_00001599_01,3.151500753588899,0.0
plain_roll,00001602,8,deterministic_positive_sample,sd300b_plain_roll_00001602_08,sd300c_plain_roll_00001602_08,130.6858705075158,109.93354766739151
plain_roll,00001604,4,deterministic_positive_sample,sd300b_plain_roll_00001604_04,sd300c_plain_roll_00001604_04,136.1585808211904,144.9434158190951
plain_roll,00001605,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001605_04,sd300c_plain_roll_00001605_04,0.0,0.0
plain_roll,00001606,4,deterministic_positive_sample,sd300b_plain_roll_00001606_04,sd300c_plain_roll_00001606_04,124.09700715577752,121.82427610978093
plain_roll,00001607,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001607_02,sd300c_plain_roll_00001607_02,0.0,0.4413208307926748
plain_roll,00001607,3,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001607_03,sd300c_plain_roll_00001607_03,0.0,0.11142409077593365
plain_roll,00001607,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001607_05,sd300c_plain_roll_00001607_05,0.0,2.811095371453118
plain_roll,00001607,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001607_06,sd300c_plain_roll_00001607_06,0.0,5.854957911160193
plain_roll,00001608,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001608_10,sd300c_plain_roll_00001608_10,0.0,0.6875143272848745
plain_roll,00001611,4,deterministic_positive_sample,sd300b_plain_roll_00001611_04,sd300c_plain_roll_00001611_04,111.27379122403862,109.06178633116622
plain_roll,00001612,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001612_06,sd300c_plain_roll_00001612_06,2.773050682574051,0.0
plain_roll,00001612,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001612_07,sd300c_plain_roll_00001612_07,1.9554912671386344,0.0
plain_roll,00001613,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001613_04,sd300c_plain_roll_00001613_04,24.025919998829007,0.0
plain_roll,00001616,6,low_positive_both_resolutions,sd300b_plain_roll_00001616_06,sd300c_plain_roll_00001616_06,0.04820489127830692,0.5023890687875315
plain_roll,00001620,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001620_02,sd300c_plain_roll_00001620_02,0.0,1.2766695831490287
plain_roll,00001620,5,low_positive_both_resolutions,sd300b_plain_roll_00001620_05,sd300c_plain_roll_00001620_05,0.06830503138524677,0.13473051703669844
plain_roll,00001620,8,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001620_08,sd300c_plain_roll_00001620_08,0.0,0.3934070925695928
plain_roll,00001621,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001621_05,sd300c_plain_roll_00001621_05,0.0745663196195492,0.0
plain_roll,00001621,9,deterministic_positive_sample,sd300b_plain_roll_00001621_09,sd300c_plain_roll_00001621_09,100.24005000288156,73.56957285340025
plain_roll,00001621,10,deterministic_positive_sample,sd300b_plain_roll_00001621_10,sd300c_plain_roll_00001621_10,67.39950175147293,72.37058482615637
plain_roll,00001622,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001622_09,sd300c_plain_roll_00001622_09,51.50416152557308,0.0
plain_roll,00001623,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001623_05,sd300c_plain_roll_00001623_05,0.0,0.4988150215295106
plain_roll,00001623,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001623_10,sd300c_plain_roll_00001623_10,1.7218312378795804,0.0
plain_roll,00001625,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001625_10,sd300c_plain_roll_00001625_10,0.0,1.2913421697793026
plain_roll,00001626,8,deterministic_positive_sample,sd300b_plain_roll_00001626_08,sd300c_plain_roll_00001626_08,148.84320971024061,154.21161075461868
plain_roll,00001627,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001627_04,sd300c_plain_roll_00001627_04,0.0,0.0
plain_roll,00001627,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001627_05,sd300c_plain_roll_00001627_05,0.0,0.0
plain_roll,00001627,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001627_09,sd300c_plain_roll_00001627_09,0.0,0.0
plain_roll,00001627,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001627_10,sd300c_plain_roll_00001627_10,0.0,0.8261725163641375
plain_roll,00001628,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001628_01,sd300c_plain_roll_00001628_01,151.10507283956252,0.0
plain_roll,00001628,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001628_06,sd300c_plain_roll_00001628_06,0.0,0.9833334204127326
plain_roll,00001629,3,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001629_03,sd300c_plain_roll_00001629_03,6.793974601980744,0.0
plain_roll,00001629,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001629_04,sd300c_plain_roll_00001629_04,0.592192193840072,0.0
plain_roll,00001629,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001629_05,sd300c_plain_roll_00001629_05,0.0,0.0
plain_roll,00001629,9,low_positive_both_resolutions,sd300b_plain_roll_00001629_09,sd300c_plain_roll_00001629_09,0.19216994123936798,0.7092742499781134
plain_roll,00001629,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001629_10,sd300c_plain_roll_00001629_10,1.4368895014977348,0.0
plain_roll,00001630,6,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001630_06,sd300c_plain_roll_00001630_06,0.0,0.0
plain_roll,00001632,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001632_05,sd300c_plain_roll_00001632_05,0.0,0.0
plain_roll,00001633,3,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001633_03,sd300c_plain_roll_00001633_03,0.0,0.4386819133696411
plain_roll,00001633,8,deterministic_positive_sample,sd300b_plain_roll_00001633_08,sd300c_plain_roll_00001633_08,22.60175384419899,13.239484792168007
plain_roll,00001635,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001635_02,sd300c_plain_roll_00001635_02,0.0,0.0
plain_roll,00001635,3,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001635_03,sd300c_plain_roll_00001635_03,0.0,0.0
plain_roll,00001635,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001635_07,sd300c_plain_roll_00001635_07,0.0,0.0
plain_roll,00001635,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001635_09,sd300c_plain_roll_00001635_09,0.0,0.12851765537491167
plain_roll,00001635,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001635_10,sd300c_plain_roll_00001635_10,0.0,0.0
plain_roll,00001637,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001637_04,sd300c_plain_roll_00001637_04,52.02341701787841,0.0
plain_roll,00001638,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001638_07,sd300c_plain_roll_00001638_07,46.02103788242754,0.0
plain_roll,00001639,3,deterministic_positive_sample,sd300b_plain_roll_00001639_03,sd300c_plain_roll_00001639_03,72.1590433904141,131.96254317638528
plain_roll,00001639,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001639_09,sd300c_plain_roll_00001639_09,2.7484058692725544,0.0
plain_roll,00001640,2,deterministic_positive_sample,sd300b_plain_roll_00001640_02,sd300c_plain_roll_00001640_02,188.69784986434982,124.60622777876367
plain_roll,00001640,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001640_09,sd300c_plain_roll_00001640_09,5.4658727076782565,0.0
plain_roll,00001641,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001641_02,sd300c_plain_roll_00001641_02,0.0,0.5142226292793839
plain_roll,00001641,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001641_09,sd300c_plain_roll_00001641_09,25.960653238268797,0.0
plain_roll,00001644,3,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001644_03,sd300c_plain_roll_00001644_03,0.0,0.0
plain_roll,00001644,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001644_05,sd300c_plain_roll_00001644_05,0.4673642459345027,0.0
plain_roll,00001644,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001644_10,sd300c_plain_roll_00001644_10,12.462097957877473,0.0
plain_roll,00001645,9,deterministic_positive_sample,sd300b_plain_roll_00001645_09,sd300c_plain_roll_00001645_09,286.5594343141489,309.98442304322685
plain_roll,00001648,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001648_05,sd300c_plain_roll_00001648_05,0.0,0.0
plain_roll,00001648,9,deterministic_positive_sample,sd300b_plain_roll_00001648_09,sd300c_plain_roll_00001648_09,97.59849319176155,117.24824355120855
plain_roll,00001649,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001649_05,sd300c_plain_roll_00001649_05,0.0,2.0324633541261123
plain_roll,00001649,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001649_09,sd300c_plain_roll_00001649_09,0.0,5.641698717586411
plain_roll,00001649,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001649_10,sd300c_plain_roll_00001649_10,0.0,0.0
plain_roll,00001650,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001650_02,sd300c_plain_roll_00001650_02,0.0,11.723309184948711
plain_roll,00001651,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001651_05,sd300c_plain_roll_00001651_05,0.0,20.63941909704554
plain_roll,00001651,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001651_06,sd300c_plain_roll_00001651_06,0.0,35.24997356756258
plain_roll,00001653,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001653_05,sd300c_plain_roll_00001653_05,0.0,10.263556876595063
plain_roll,00001655,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001655_02,sd300c_plain_roll_00001655_02,0.0,0.0
plain_roll,00001655,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001655_04,sd300c_plain_roll_00001655_04,0.0,0.0
plain_roll,00001655,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001655_06,sd300c_plain_roll_00001655_06,0.9401311033526507,0.0
plain_roll,00001655,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001655_09,sd300c_plain_roll_00001655_09,5.712162863957001,0.0
plain_roll,00001655,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001655_10,sd300c_plain_roll_00001655_10,0.0,0.0
plain_roll,00001656,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001656_06,sd300c_plain_roll_00001656_06,0.0,18.623255678598476
plain_roll,00001657,4,deterministic_positive_sample,sd300b_plain_roll_00001657_04,sd300c_plain_roll_00001657_04,81.72986705551575,89.09498226579402
plain_roll,00001659,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001659_04,sd300c_plain_roll_00001659_04,0.0,37.07890630351226
plain_roll,00001661,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001661_05,sd300c_plain_roll_00001661_05,0.0,0.0
plain_roll,00001661,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001661_10,sd300c_plain_roll_00001661_10,0.0,2.3128145997333522
plain_roll,00001662,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001662_04,sd300c_plain_roll_00001662_04,0.3766214326810479,0.0
plain_roll,00001662,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001662_05,sd300c_plain_roll_00001662_05,2.1390863396523256,0.0
plain_roll,00001662,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001662_08,sd300c_plain_roll_00001662_08,0.0,0.0
plain_roll,00001662,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001662_10,sd300c_plain_roll_00001662_10,0.0,2.282599163056601
plain_roll,00001663,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001663_06,sd300c_plain_roll_00001663_06,24.93867434214191,0.0
plain_roll,00001663,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001663_10,sd300c_plain_roll_00001663_10,0.0,0.0
plain_roll,00001664,3,deterministic_positive_sample,sd300b_plain_roll_00001664_03,sd300c_plain_roll_00001664_03,134.46060621702395,86.4926914090565
plain_roll,00001665,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001665_02,sd300c_plain_roll_00001665_02,0.0,0.0
plain_roll,00001665,3,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001665_03,sd300c_plain_roll_00001665_03,0.0,2.038591443327113
plain_roll,00001665,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001665_05,sd300c_plain_roll_00001665_05,2.157583921896742,0.0
plain_roll,00001665,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001665_07,sd300c_plain_roll_00001665_07,1.1557911703361234,0.0
plain_roll,00001665,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001665_08,sd300c_plain_roll_00001665_08,0.0,0.0
plain_roll,00001665,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001665_09,sd300c_plain_roll_00001665_09,2.20629147153426,0.0
plain_roll,00001665,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001665_10,sd300c_plain_roll_00001665_10,0.0,2.1038622661772686
plain_roll,00001666,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001666_08,sd300c_plain_roll_00001666_08,0.0,0.0
plain_roll,00001667,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001667_05,sd300c_plain_roll_00001667_05,0.0,0.0
plain_roll,00001667,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001667_10,sd300c_plain_roll_00001667_10,0.0,0.0
plain_roll,00001669,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001669_05,sd300c_plain_roll_00001669_05,0.0,0.0
plain_roll,00001670,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001670_10,sd300c_plain_roll_00001670_10,0.0,0.0
plain_roll,00001671,7,low_positive_both_resolutions,sd300b_plain_roll_00001671_07,sd300c_plain_roll_00001671_07,24.9190465074841,0.08599839898836184
plain_roll,00001671,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001671_10,sd300c_plain_roll_00001671_10,0.0,2.841266630802921
plain_roll,00001676,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001676_01,sd300c_plain_roll_00001676_01,11.067323329488804,0.0
plain_roll,00001676,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001676_04,sd300c_plain_roll_00001676_04,0.0,1.4429955440558198
plain_roll,00001677,1,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001677_01,sd300c_plain_roll_00001677_01,0.0,1.8899873920583707
plain_roll,00001677,3,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001677_03,sd300c_plain_roll_00001677_03,0.0,36.581986638890186
plain_roll,00001677,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001677_04,sd300c_plain_roll_00001677_04,0.0,2.845074114441041
