dataset,subject_id,canonical_finger_position,plain_self_pair_id,roll_self_pair_id,base_plain_roll_pair_id,plain_self_decision,roll_self_decision,plain_self_status,roll_self_status,plain_self_raw_score,roll_self_raw_score,plain_self_keypoint_count_a,plain_self_keypoint_count_b,plain_self_candidate_match_count,plain_self_geometric_inlier_count,plain_self_inlier_ratio,plain_self_geometric_model_status,roll_self_keypoint_count_a,roll_self_keypoint_count_b,roll_self_candidate_match_count,roll_self_geometric_inlier_count,roll_self_inlier_ratio,roll_self_geometric_model_status
sd300b,00001745,9,sd300b_plain_self_00001745_09,sd300b_roll_self_00001745_09,sd300b_plain_roll_00001745_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001745,10,sd300b_plain_self_00001745_10,sd300b_roll_self_00001745_10,sd300b_plain_roll_00001745_10,accepted,accepted,ok,ok,2771.0,3000.0,2771,2771,2771,2771,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001746,1,sd300b_plain_self_00001746_01,sd300b_roll_self_00001746_01,sd300b_plain_roll_00001746_01,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001746,2,sd300b_plain_self_00001746_02,sd300b_roll_self_00001746_02,sd300b_plain_roll_00001746_02,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001746,3,sd300b_plain_self_00001746_03,sd300b_roll_self_00001746_03,sd300b_plain_roll_00001746_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001746,4,sd300b_plain_self_00001746_04,sd300b_roll_self_00001746_04,sd300b_plain_roll_00001746_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001746,5,sd300b_plain_self_00001746_05,sd300b_roll_self_00001746_05,sd300b_plain_roll_00001746_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001746,6,sd300b_plain_self_00001746_06,sd300b_roll_self_00001746_06,sd300b_plain_roll_00001746_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001746,7,sd300b_plain_self_00001746_07,sd300b_roll_self_00001746_07,sd300b_plain_roll_00001746_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001746,8,sd300b_plain_self_00001746_08,sd300b_roll_self_00001746_08,sd300b_plain_roll_00001746_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001746,9,sd300b_plain_self_00001746_09,sd300b_roll_self_00001746_09,sd300b_plain_roll_00001746_09,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001746,10,sd300b_plain_self_00001746_10,sd300b_roll_self_00001746_10,sd300b_plain_roll_00001746_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001747,1,sd300b_plain_self_00001747_01,sd300b_roll_self_00001747_01,sd300b_plain_roll_00001747_01,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001747,2,sd300b_plain_self_00001747_02,sd300b_roll_self_00001747_02,sd300b_plain_roll_00001747_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001747,3,sd300b_plain_self_00001747_03,sd300b_roll_self_00001747_03,sd300b_plain_roll_00001747_03,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001747,4,sd300b_plain_self_00001747_04,sd300b_roll_self_00001747_04,sd300b_plain_roll_00001747_04,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001747,5,sd300b_plain_self_00001747_05,sd300b_roll_self_00001747_05,sd300b_plain_roll_00001747_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001747,6,sd300b_plain_self_00001747_06,sd300b_roll_self_00001747_06,sd300b_plain_roll_00001747_06,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001747,7,sd300b_plain_self_00001747_07,sd300b_roll_self_00001747_07,sd300b_plain_roll_00001747_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001747,8,sd300b_plain_self_00001747_08,sd300b_roll_self_00001747_08,sd300b_plain_roll_00001747_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001747,9,sd300b_plain_self_00001747_09,sd300b_roll_self_00001747_09,sd300b_plain_roll_00001747_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001747,10,sd300b_plain_self_00001747_10,sd300b_roll_self_00001747_10,sd300b_plain_roll_00001747_10,accepted,accepted,ok,ok,2225.0,3000.0,2225,2225,2225,2225,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001748,1,sd300b_plain_self_00001748_01,sd300b_roll_self_00001748_01,sd300b_plain_roll_00001748_01,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001748,2,sd300b_plain_self_00001748_02,sd300b_roll_self_00001748_02,sd300b_plain_roll_00001748_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001748,3,sd300b_plain_self_00001748_03,sd300b_roll_self_00001748_03,sd300b_plain_roll_00001748_03,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001748,4,sd300b_plain_self_00001748_04,sd300b_roll_self_00001748_04,sd300b_plain_roll_00001748_04,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001748,5,sd300b_plain_self_00001748_05,sd300b_roll_self_00001748_05,sd300b_plain_roll_00001748_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001748,6,sd300b_plain_self_00001748_06,sd300b_roll_self_00001748_06,sd300b_plain_roll_00001748_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001748,7,sd300b_plain_self_00001748_07,sd300b_roll_self_00001748_07,sd300b_plain_roll_00001748_07,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001748,8,sd300b_plain_self_00001748_08,sd300b_roll_self_00001748_08,sd300b_plain_roll_00001748_08,accepted,accepted,ok,ok,2165.0,3000.0,2165,2165,2165,2165,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001748,9,sd300b_plain_self_00001748_09,sd300b_roll_self_00001748_09,sd300b_plain_roll_00001748_09,accepted,accepted,ok,ok,1873.0,3000.0,1873,1873,1873,1873,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001748,10,sd300b_plain_self_00001748_10,sd300b_roll_self_00001748_10,sd300b_plain_roll_00001748_10,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001749,1,sd300b_plain_self_00001749_01,sd300b_roll_self_00001749_01,sd300b_plain_roll_00001749_01,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001749,2,sd300b_plain_self_00001749_02,sd300b_roll_self_00001749_02,sd300b_plain_roll_00001749_02,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001749,3,sd300b_plain_self_00001749_03,sd300b_roll_self_00001749_03,sd300b_plain_roll_00001749_03,accepted,accepted,ok,ok,2762.0,3000.0,2762,2762,2762,2762,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001749,4,sd300b_plain_self_00001749_04,sd300b_roll_self_00001749_04,sd300b_plain_roll_00001749_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001749,5,sd300b_plain_self_00001749_05,sd300b_roll_self_00001749_05,sd300b_plain_roll_00001749_05,accepted,accepted,ok,ok,2730.0,3000.0,2730,2730,2730,2730,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001749,6,sd300b_plain_self_00001749_06,sd300b_roll_self_00001749_06,sd300b_plain_roll_00001749_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001749,7,sd300b_plain_self_00001749_07,sd300b_roll_self_00001749_07,sd300b_plain_roll_00001749_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001749,8,sd300b_plain_self_00001749_08,sd300b_roll_self_00001749_08,sd300b_plain_roll_00001749_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001749,9,sd300b_plain_self_00001749_09,sd300b_roll_self_00001749_09,sd300b_plain_roll_00001749_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001749,10,sd300b_plain_self_00001749_10,sd300b_roll_self_00001749_10,sd300b_plain_roll_00001749_10,accepted,accepted,ok,ok,2768.0,3000.0,2768,2768,2768,2768,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001750,1,sd300b_plain_self_00001750_01,sd300b_roll_self_00001750_01,sd300b_plain_roll_00001750_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001750,2,sd300b_plain_self_00001750_02,sd300b_roll_self_00001750_02,sd300b_plain_roll_00001750_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001750,3,sd300b_plain_self_00001750_03,sd300b_roll_self_00001750_03,sd300b_plain_roll_00001750_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001750,4,sd300b_plain_self_00001750_04,sd300b_roll_self_00001750_04,sd300b_plain_roll_00001750_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001750,5,sd300b_plain_self_00001750_05,sd300b_roll_self_00001750_05,sd300b_plain_roll_00001750_05,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001750,6,sd300b_plain_self_00001750_06,sd300b_roll_self_00001750_06,sd300b_plain_roll_00001750_06,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001750,7,sd300b_plain_self_00001750_07,sd300b_roll_self_00001750_07,sd300b_plain_roll_00001750_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001750,8,sd300b_plain_self_00001750_08,sd300b_roll_self_00001750_08,sd300b_plain_roll_00001750_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001750,9,sd300b_plain_self_00001750_09,sd300b_roll_self_00001750_09,sd300b_plain_roll_00001750_09,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001750,10,sd300b_plain_self_00001750_10,sd300b_roll_self_00001750_10,sd300b_plain_roll_00001750_10,accepted,accepted,ok,ok,1062.0,3000.0,1062,1062,1062,1062,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001751,1,sd300b_plain_self_00001751_01,sd300b_roll_self_00001751_01,sd300b_plain_roll_00001751_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001751,2,sd300b_plain_self_00001751_02,sd300b_roll_self_00001751_02,sd300b_plain_roll_00001751_02,accepted,accepted,ok,ok,1008.0,3000.0,1008,1008,1008,1008,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001751,3,sd300b_plain_self_00001751_03,sd300b_roll_self_00001751_03,sd300b_plain_roll_00001751_03,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001751,4,sd300b_plain_self_00001751_04,sd300b_roll_self_00001751_04,sd300b_plain_roll_00001751_04,accepted,accepted,ok,ok,2789.0,3000.0,2789,2789,2789,2789,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001751,5,sd300b_plain_self_00001751_05,sd300b_roll_self_00001751_05,sd300b_plain_roll_00001751_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001751,6,sd300b_plain_self_00001751_06,sd300b_roll_self_00001751_06,sd300b_plain_roll_00001751_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001751,7,sd300b_plain_self_00001751_07,sd300b_roll_self_00001751_07,sd300b_plain_roll_00001751_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001751,8,sd300b_plain_self_00001751_08,sd300b_roll_self_00001751_08,sd300b_plain_roll_00001751_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001751,9,sd300b_plain_self_00001751_09,sd300b_roll_self_00001751_09,sd300b_plain_roll_00001751_09,accepted,accepted,ok,ok,1468.0,3000.0,1468,1468,1468,1468,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001751,10,sd300b_plain_self_00001751_10,sd300b_roll_self_00001751_10,sd300b_plain_roll_00001751_10,accepted,accepted,ok,ok,1049.0,3000.0,1049,1049,1049,1049,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001752,1,sd300b_plain_self_00001752_01,sd300b_roll_self_00001752_01,sd300b_plain_roll_00001752_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001752,2,sd300b_plain_self_00001752_02,sd300b_roll_self_00001752_02,sd300b_plain_roll_00001752_02,accepted,accepted,ok,ok,2852.0,3000.0,2852,2852,2852,2852,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001752,3,sd300b_plain_self_00001752_03,sd300b_roll_self_00001752_03,sd300b_plain_roll_00001752_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001752,4,sd300b_plain_self_00001752_04,sd300b_roll_self_00001752_04,sd300b_plain_roll_00001752_04,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001752,5,sd300b_plain_self_00001752_05,sd300b_roll_self_00001752_05,sd300b_plain_roll_00001752_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001752,6,sd300b_plain_self_00001752_06,sd300b_roll_self_00001752_06,sd300b_plain_roll_00001752_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001752,7,sd300b_plain_self_00001752_07,sd300b_roll_self_00001752_07,sd300b_plain_roll_00001752_07,accepted,accepted,ok,ok,2610.0,3000.0,2610,2610,2610,2610,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001752,8,sd300b_plain_self_00001752_08,sd300b_roll_self_00001752_08,sd300b_plain_roll_00001752_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001752,9,sd300b_plain_self_00001752_09,sd300b_roll_self_00001752_09,sd300b_plain_roll_00001752_09,accepted,accepted,ok,ok,2913.0,3001.0,2913,2913,2913,2913,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001752,10,sd300b_plain_self_00001752_10,sd300b_roll_self_00001752_10,sd300b_plain_roll_00001752_10,accepted,accepted,ok,ok,1758.0,3000.0,1758,1758,1758,1758,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001753,1,sd300b_plain_self_00001753_01,sd300b_roll_self_00001753_01,sd300b_plain_roll_00001753_01,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001753,2,sd300b_plain_self_00001753_02,sd300b_roll_self_00001753_02,sd300b_plain_roll_00001753_02,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001753,3,sd300b_plain_self_00001753_03,sd300b_roll_self_00001753_03,sd300b_plain_roll_00001753_03,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001753,4,sd300b_plain_self_00001753_04,sd300b_roll_self_00001753_04,sd300b_plain_roll_00001753_04,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001753,5,sd300b_plain_self_00001753_05,sd300b_roll_self_00001753_05,sd300b_plain_roll_00001753_05,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001753,6,sd300b_plain_self_00001753_06,sd300b_roll_self_00001753_06,sd300b_plain_roll_00001753_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001753,7,sd300b_plain_self_00001753_07,sd300b_roll_self_00001753_07,sd300b_plain_roll_00001753_07,accepted,accepted,ok,ok,3000.0,3002.0,3000,3000,3000,3000,1.0,success,3002,3002,3002,3002,1.0,success
sd300b,00001753,8,sd300b_plain_self_00001753_08,sd300b_roll_self_00001753_08,sd300b_plain_roll_00001753_08,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001753,9,sd300b_plain_self_00001753_09,sd300b_roll_self_00001753_09,sd300b_plain_roll_00001753_09,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001753,10,sd300b_plain_self_00001753_10,sd300b_roll_self_00001753_10,sd300b_plain_roll_00001753_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001754,1,sd300b_plain_self_00001754_01,sd300b_roll_self_00001754_01,sd300b_plain_roll_00001754_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001754,2,sd300b_plain_self_00001754_02,sd300b_roll_self_00001754_02,sd300b_plain_roll_00001754_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001754,3,sd300b_plain_self_00001754_03,sd300b_roll_self_00001754_03,sd300b_plain_roll_00001754_03,accepted,accepted,ok,ok,2935.0,3000.0,2935,2935,2935,2935,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001754,4,sd300b_plain_self_00001754_04,sd300b_roll_self_00001754_04,sd300b_plain_roll_00001754_04,accepted,accepted,ok,ok,2327.0,3001.0,2327,2327,2327,2327,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001754,5,sd300b_plain_self_00001754_05,sd300b_roll_self_00001754_05,sd300b_plain_roll_00001754_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001754,6,sd300b_plain_self_00001754_06,sd300b_roll_self_00001754_06,sd300b_plain_roll_00001754_06,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001754,7,sd300b_plain_self_00001754_07,sd300b_roll_self_00001754_07,sd300b_plain_roll_00001754_07,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001754,8,sd300b_plain_self_00001754_08,sd300b_roll_self_00001754_08,sd300b_plain_roll_00001754_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001754,9,sd300b_plain_self_00001754_09,sd300b_roll_self_00001754_09,sd300b_plain_roll_00001754_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001754,10,sd300b_plain_self_00001754_10,sd300b_roll_self_00001754_10,sd300b_plain_roll_00001754_10,accepted,accepted,ok,ok,2053.0,3001.0,2053,2053,2053,2053,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001755,1,sd300b_plain_self_00001755_01,sd300b_roll_self_00001755_01,sd300b_plain_roll_00001755_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001755,2,sd300b_plain_self_00001755_02,sd300b_roll_self_00001755_02,sd300b_plain_roll_00001755_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001755,3,sd300b_plain_self_00001755_03,sd300b_roll_self_00001755_03,sd300b_plain_roll_00001755_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001755,4,sd300b_plain_self_00001755_04,sd300b_roll_self_00001755_04,sd300b_plain_roll_00001755_04,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001755,5,sd300b_plain_self_00001755_05,sd300b_roll_self_00001755_05,sd300b_plain_roll_00001755_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001755,6,sd300b_plain_self_00001755_06,sd300b_roll_self_00001755_06,sd300b_plain_roll_00001755_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001755,7,sd300b_plain_self_00001755_07,sd300b_roll_self_00001755_07,sd300b_plain_roll_00001755_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001755,8,sd300b_plain_self_00001755_08,sd300b_roll_self_00001755_08,sd300b_plain_roll_00001755_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001755,9,sd300b_plain_self_00001755_09,sd300b_roll_self_00001755_09,sd300b_plain_roll_00001755_09,accepted,accepted,ok,ok,3000.0,3003.0,3000,3000,3000,3000,1.0,success,3003,3003,3003,3003,1.0,success
sd300b,00001755,10,sd300b_plain_self_00001755_10,sd300b_roll_self_00001755_10,sd300b_plain_roll_00001755_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001756,1,sd300b_plain_self_00001756_01,sd300b_roll_self_00001756_01,sd300b_plain_roll_00001756_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001756,2,sd300b_plain_self_00001756_02,sd300b_roll_self_00001756_02,sd300b_plain_roll_00001756_02,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001756,3,sd300b_plain_self_00001756_03,sd300b_roll_self_00001756_03,sd300b_plain_roll_00001756_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001756,4,sd300b_plain_self_00001756_04,sd300b_roll_self_00001756_04,sd300b_plain_roll_00001756_04,accepted,accepted,ok,ok,3002.0,3000.0,3002,3002,3002,3002,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001756,5,sd300b_plain_self_00001756_05,sd300b_roll_self_00001756_05,sd300b_plain_roll_00001756_05,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001756,6,sd300b_plain_self_00001756_06,sd300b_roll_self_00001756_06,sd300b_plain_roll_00001756_06,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001756,7,sd300b_plain_self_00001756_07,sd300b_roll_self_00001756_07,sd300b_plain_roll_00001756_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001756,8,sd300b_plain_self_00001756_08,sd300b_roll_self_00001756_08,sd300b_plain_roll_00001756_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001756,9,sd300b_plain_self_00001756_09,sd300b_roll_self_00001756_09,sd300b_plain_roll_00001756_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001756,10,sd300b_plain_self_00001756_10,sd300b_roll_self_00001756_10,sd300b_plain_roll_00001756_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001757,1,sd300b_plain_self_00001757_01,sd300b_roll_self_00001757_01,sd300b_plain_roll_00001757_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001757,2,sd300b_plain_self_00001757_02,sd300b_roll_self_00001757_02,sd300b_plain_roll_00001757_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
