pair_id,negative_pair_id,dataset,protocol,pair_label,subject_id,canonical_finger_position,subject_id_a,subject_id_b,ppi,path_a,path_b,raw_frgp_a,raw_frgp_b,source_plain_pair_id,source_roll_pair_id,plain_group_index,roll_group_index,shift
sd300b_plain_roll_next_subject_impostor_08_00001046_00001047,sd300b_plain_roll_next_subject_impostor_08_00001046_00001047,sd300b,plain_roll_next_subject_impostor,impostor,00001046,8,00001046,00001047,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001046_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001047_roll_1000_08.png,8,8,sd300b_plain_roll_00001046_08,sd300b_plain_roll_00001047_08,46,47,1
sd300b_plain_roll_next_subject_impostor_08_00001047_00001048,sd300b_plain_roll_next_subject_impostor_08_00001047_00001048,sd300b,plain_roll_next_subject_impostor,impostor,00001047,8,00001047,00001048,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001047_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001048_roll_1000_08.png,8,8,sd300b_plain_roll_00001047_08,sd300b_plain_roll_00001048_08,47,48,1
sd300b_plain_roll_next_subject_impostor_08_00001048_00001049,sd300b_plain_roll_next_subject_impostor_08_00001048_00001049,sd300b,plain_roll_next_subject_impostor,impostor,00001048,8,00001048,00001049,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001048_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001049_roll_1000_08.png,8,8,sd300b_plain_roll_00001048_08,sd300b_plain_roll_00001049_08,48,49,1
sd300b_plain_roll_next_subject_impostor_08_00001049_00001051,sd300b_plain_roll_next_subject_impostor_08_00001049_00001051,sd300b,plain_roll_next_subject_impostor,impostor,00001049,8,00001049,00001051,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001049_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001051_roll_1000_08.png,8,8,sd300b_plain_roll_00001049_08,sd300b_plain_roll_00001051_08,49,50,1
sd300b_plain_roll_next_subject_impostor_08_00001051_00001000,sd300b_plain_roll_next_subject_impostor_08_00001051_00001000,sd300b,plain_roll_next_subject_impostor,impostor,00001051,8,00001051,00001000,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001051_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001000_roll_1000_08.png,8,8,sd300b_plain_roll_00001051_08,sd300b_plain_roll_00001000_08,50,0,1
sd300b_plain_roll_next_subject_impostor_09_00001000_00001001,sd300b_plain_roll_next_subject_impostor_09_00001000_00001001,sd300b,plain_roll_next_subject_impostor,impostor,00001000,9,00001000,00001001,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001000_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001001_roll_1000_09.png,9,9,sd300b_plain_roll_00001000_09,sd300b_plain_roll_00001001_09,0,1,1
sd300b_plain_roll_next_subject_impostor_09_00001001_00001002,sd300b_plain_roll_next_subject_impostor_09_00001001_00001002,sd300b,plain_roll_next_subject_impostor,impostor,00001001,9,00001001,00001002,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001001_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_09.png,9,9,sd300b_plain_roll_00001001_09,sd300b_plain_roll_00001002_09,1,2,1
sd300b_plain_roll_next_subject_impostor_09_00001002_00001003,sd300b_plain_roll_next_subject_impostor_09_00001002_00001003,sd300b,plain_roll_next_subject_impostor,impostor,00001002,9,00001002,00001003,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_09.png,9,9,sd300b_plain_roll_00001002_09,sd300b_plain_roll_00001003_09,2,3,1
sd300b_plain_roll_next_subject_impostor_09_00001003_00001004,sd300b_plain_roll_next_subject_impostor_09_00001003_00001004,sd300b,plain_roll_next_subject_impostor,impostor,00001003,9,00001003,00001004,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_09.png,9,9,sd300b_plain_roll_00001003_09,sd300b_plain_roll_00001004_09,3,4,1
sd300b_plain_roll_next_subject_impostor_09_00001004_00001005,sd300b_plain_roll_next_subject_impostor_09_00001004_00001005,sd300b,plain_roll_next_subject_impostor,impostor,00001004,9,00001004,00001005,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_09.png,9,9,sd300b_plain_roll_00001004_09,sd300b_plain_roll_00001005_09,4,5,1
sd300b_plain_roll_next_subject_impostor_09_00001005_00001006,sd300b_plain_roll_next_subject_impostor_09_00001005_00001006,sd300b,plain_roll_next_subject_impostor,impostor,00001005,9,00001005,00001006,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_09.png,9,9,sd300b_plain_roll_00001005_09,sd300b_plain_roll_00001006_09,5,6,1
sd300b_plain_roll_next_subject_impostor_09_00001006_00001007,sd300b_plain_roll_next_subject_impostor_09_00001006_00001007,sd300b,plain_roll_next_subject_impostor,impostor,00001006,9,00001006,00001007,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_09.png,9,9,sd300b_plain_roll_00001006_09,sd300b_plain_roll_00001007_09,6,7,1
sd300b_plain_roll_next_subject_impostor_09_00001007_00001008,sd300b_plain_roll_next_subject_impostor_09_00001007_00001008,sd300b,plain_roll_next_subject_impostor,impostor,00001007,9,00001007,00001008,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_09.png,9,9,sd300b_plain_roll_00001007_09,sd300b_plain_roll_00001008_09,7,8,1
sd300b_plain_roll_next_subject_impostor_09_00001008_00001009,sd300b_plain_roll_next_subject_impostor_09_00001008_00001009,sd300b,plain_roll_next_subject_impostor,impostor,00001008,9,00001008,00001009,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_09.png,9,9,sd300b_plain_roll_00001008_09,sd300b_plain_roll_00001009_09,8,9,1
sd300b_plain_roll_next_subject_impostor_09_00001009_00001010,sd300b_plain_roll_next_subject_impostor_09_00001009_00001010,sd300b,plain_roll_next_subject_impostor,impostor,00001009,9,00001009,00001010,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_09.png,9,9,sd300b_plain_roll_00001009_09,sd300b_plain_roll_00001010_09,9,10,1
sd300b_plain_roll_next_subject_impostor_09_00001010_00001011,sd300b_plain_roll_next_subject_impostor_09_00001010_00001011,sd300b,plain_roll_next_subject_impostor,impostor,00001010,9,00001010,00001011,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001011_roll_1000_09.png,9,9,sd300b_plain_roll_00001010_09,sd300b_plain_roll_00001011_09,10,11,1
sd300b_plain_roll_next_subject_impostor_09_00001011_00001012,sd300b_plain_roll_next_subject_impostor_09_00001011_00001012,sd300b,plain_roll_next_subject_impostor,impostor,00001011,9,00001011,00001012,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001011_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001012_roll_1000_09.png,9,9,sd300b_plain_roll_00001011_09,sd300b_plain_roll_00001012_09,11,12,1
sd300b_plain_roll_next_subject_impostor_09_00001012_00001013,sd300b_plain_roll_next_subject_impostor_09_00001012_00001013,sd300b,plain_roll_next_subject_impostor,impostor,00001012,9,00001012,00001013,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001012_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_09.png,9,9,sd300b_plain_roll_00001012_09,sd300b_plain_roll_00001013_09,12,13,1
sd300b_plain_roll_next_subject_impostor_09_00001013_00001014,sd300b_plain_roll_next_subject_impostor_09_00001013_00001014,sd300b,plain_roll_next_subject_impostor,impostor,00001013,9,00001013,00001014,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_09.png,9,9,sd300b_plain_roll_00001013_09,sd300b_plain_roll_00001014_09,13,14,1
sd300b_plain_roll_next_subject_impostor_09_00001014_00001015,sd300b_plain_roll_next_subject_impostor_09_00001014_00001015,sd300b,plain_roll_next_subject_impostor,impostor,00001014,9,00001014,00001015,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_09.png,9,9,sd300b_plain_roll_00001014_09,sd300b_plain_roll_00001015_09,14,15,1
sd300b_plain_roll_next_subject_impostor_09_00001015_00001016,sd300b_plain_roll_next_subject_impostor_09_00001015_00001016,sd300b,plain_roll_next_subject_impostor,impostor,00001015,9,00001015,00001016,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_09.png,9,9,sd300b_plain_roll_00001015_09,sd300b_plain_roll_00001016_09,15,16,1
sd300b_plain_roll_next_subject_impostor_09_00001016_00001017,sd300b_plain_roll_next_subject_impostor_09_00001016_00001017,sd300b,plain_roll_next_subject_impostor,impostor,00001016,9,00001016,00001017,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001017_roll_1000_09.png,9,9,sd300b_plain_roll_00001016_09,sd300b_plain_roll_00001017_09,16,17,1
sd300b_plain_roll_next_subject_impostor_09_00001017_00001018,sd300b_plain_roll_next_subject_impostor_09_00001017_00001018,sd300b,plain_roll_next_subject_impostor,impostor,00001017,9,00001017,00001018,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001017_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_09.png,9,9,sd300b_plain_roll_00001017_09,sd300b_plain_roll_00001018_09,17,18,1
sd300b_plain_roll_next_subject_impostor_09_00001018_00001019,sd300b_plain_roll_next_subject_impostor_09_00001018_00001019,sd300b,plain_roll_next_subject_impostor,impostor,00001018,9,00001018,00001019,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001019_roll_1000_09.png,9,9,sd300b_plain_roll_00001018_09,sd300b_plain_roll_00001019_09,18,19,1
sd300b_plain_roll_next_subject_impostor_09_00001019_00001020,sd300b_plain_roll_next_subject_impostor_09_00001019_00001020,sd300b,plain_roll_next_subject_impostor,impostor,00001019,9,00001019,00001020,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001019_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_09.png,9,9,sd300b_plain_roll_00001019_09,sd300b_plain_roll_00001020_09,19,20,1
sd300b_plain_roll_next_subject_impostor_09_00001020_00001021,sd300b_plain_roll_next_subject_impostor_09_00001020_00001021,sd300b,plain_roll_next_subject_impostor,impostor,00001020,9,00001020,00001021,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_09.png,9,9,sd300b_plain_roll_00001020_09,sd300b_plain_roll_00001021_09,20,21,1
sd300b_plain_roll_next_subject_impostor_09_00001021_00001022,sd300b_plain_roll_next_subject_impostor_09_00001021_00001022,sd300b,plain_roll_next_subject_impostor,impostor,00001021,9,00001021,00001022,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001022_roll_1000_09.png,9,9,sd300b_plain_roll_00001021_09,sd300b_plain_roll_00001022_09,21,22,1
sd300b_plain_roll_next_subject_impostor_09_00001022_00001023,sd300b_plain_roll_next_subject_impostor_09_00001022_00001023,sd300b,plain_roll_next_subject_impostor,impostor,00001022,9,00001022,00001023,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001022_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001023_roll_1000_09.png,9,9,sd300b_plain_roll_00001022_09,sd300b_plain_roll_00001023_09,22,23,1
sd300b_plain_roll_next_subject_impostor_09_00001023_00001024,sd300b_plain_roll_next_subject_impostor_09_00001023_00001024,sd300b,plain_roll_next_subject_impostor,impostor,00001023,9,00001023,00001024,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001023_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001024_roll_1000_09.png,9,9,sd300b_plain_roll_00001023_09,sd300b_plain_roll_00001024_09,23,24,1
sd300b_plain_roll_next_subject_impostor_09_00001024_00001025,sd300b_plain_roll_next_subject_impostor_09_00001024_00001025,sd300b,plain_roll_next_subject_impostor,impostor,00001024,9,00001024,00001025,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001024_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001025_roll_1000_09.png,9,9,sd300b_plain_roll_00001024_09,sd300b_plain_roll_00001025_09,24,25,1
sd300b_plain_roll_next_subject_impostor_09_00001025_00001026,sd300b_plain_roll_next_subject_impostor_09_00001025_00001026,sd300b,plain_roll_next_subject_impostor,impostor,00001025,9,00001025,00001026,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001025_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001026_roll_1000_09.png,9,9,sd300b_plain_roll_00001025_09,sd300b_plain_roll_00001026_09,25,26,1
sd300b_plain_roll_next_subject_impostor_09_00001026_00001027,sd300b_plain_roll_next_subject_impostor_09_00001026_00001027,sd300b,plain_roll_next_subject_impostor,impostor,00001026,9,00001026,00001027,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001026_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001027_roll_1000_09.png,9,9,sd300b_plain_roll_00001026_09,sd300b_plain_roll_00001027_09,26,27,1
sd300b_plain_roll_next_subject_impostor_09_00001027_00001028,sd300b_plain_roll_next_subject_impostor_09_00001027_00001028,sd300b,plain_roll_next_subject_impostor,impostor,00001027,9,00001027,00001028,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001027_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001028_roll_1000_09.png,9,9,sd300b_plain_roll_00001027_09,sd300b_plain_roll_00001028_09,27,28,1
sd300b_plain_roll_next_subject_impostor_09_00001028_00001029,sd300b_plain_roll_next_subject_impostor_09_00001028_00001029,sd300b,plain_roll_next_subject_impostor,impostor,00001028,9,00001028,00001029,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001028_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001029_roll_1000_09.png,9,9,sd300b_plain_roll_00001028_09,sd300b_plain_roll_00001029_09,28,29,1
sd300b_plain_roll_next_subject_impostor_09_00001029_00001030,sd300b_plain_roll_next_subject_impostor_09_00001029_00001030,sd300b,plain_roll_next_subject_impostor,impostor,00001029,9,00001029,00001030,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001029_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001030_roll_1000_09.png,9,9,sd300b_plain_roll_00001029_09,sd300b_plain_roll_00001030_09,29,30,1
sd300b_plain_roll_next_subject_impostor_09_00001030_00001031,sd300b_plain_roll_next_subject_impostor_09_00001030_00001031,sd300b,plain_roll_next_subject_impostor,impostor,00001030,9,00001030,00001031,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001030_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001031_roll_1000_09.png,9,9,sd300b_plain_roll_00001030_09,sd300b_plain_roll_00001031_09,30,31,1
sd300b_plain_roll_next_subject_impostor_09_00001031_00001032,sd300b_plain_roll_next_subject_impostor_09_00001031_00001032,sd300b,plain_roll_next_subject_impostor,impostor,00001031,9,00001031,00001032,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001031_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_09.png,9,9,sd300b_plain_roll_00001031_09,sd300b_plain_roll_00001032_09,31,32,1
sd300b_plain_roll_next_subject_impostor_09_00001032_00001033,sd300b_plain_roll_next_subject_impostor_09_00001032_00001033,sd300b,plain_roll_next_subject_impostor,impostor,00001032,9,00001032,00001033,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001032_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_09.png,9,9,sd300b_plain_roll_00001032_09,sd300b_plain_roll_00001033_09,32,33,1
sd300b_plain_roll_next_subject_impostor_09_00001033_00001034,sd300b_plain_roll_next_subject_impostor_09_00001033_00001034,sd300b,plain_roll_next_subject_impostor,impostor,00001033,9,00001033,00001034,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_09.png,9,9,sd300b_plain_roll_00001033_09,sd300b_plain_roll_00001034_09,33,34,1
sd300b_plain_roll_next_subject_impostor_09_00001034_00001035,sd300b_plain_roll_next_subject_impostor_09_00001034_00001035,sd300b,plain_roll_next_subject_impostor,impostor,00001034,9,00001034,00001035,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001035_roll_1000_09.png,9,9,sd300b_plain_roll_00001034_09,sd300b_plain_roll_00001035_09,34,35,1
sd300b_plain_roll_next_subject_impostor_09_00001035_00001036,sd300b_plain_roll_next_subject_impostor_09_00001035_00001036,sd300b,plain_roll_next_subject_impostor,impostor,00001035,9,00001035,00001036,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001035_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001036_roll_1000_09.png,9,9,sd300b_plain_roll_00001035_09,sd300b_plain_roll_00001036_09,35,36,1
sd300b_plain_roll_next_subject_impostor_09_00001036_00001037,sd300b_plain_roll_next_subject_impostor_09_00001036_00001037,sd300b,plain_roll_next_subject_impostor,impostor,00001036,9,00001036,00001037,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001036_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001037_roll_1000_09.png,9,9,sd300b_plain_roll_00001036_09,sd300b_plain_roll_00001037_09,36,37,1
sd300b_plain_roll_next_subject_impostor_09_00001037_00001038,sd300b_plain_roll_next_subject_impostor_09_00001037_00001038,sd300b,plain_roll_next_subject_impostor,impostor,00001037,9,00001037,00001038,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001037_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001038_roll_1000_09.png,9,9,sd300b_plain_roll_00001037_09,sd300b_plain_roll_00001038_09,37,38,1
sd300b_plain_roll_next_subject_impostor_09_00001038_00001039,sd300b_plain_roll_next_subject_impostor_09_00001038_00001039,sd300b,plain_roll_next_subject_impostor,impostor,00001038,9,00001038,00001039,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001038_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001039_roll_1000_09.png,9,9,sd300b_plain_roll_00001038_09,sd300b_plain_roll_00001039_09,38,39,1
sd300b_plain_roll_next_subject_impostor_09_00001039_00001040,sd300b_plain_roll_next_subject_impostor_09_00001039_00001040,sd300b,plain_roll_next_subject_impostor,impostor,00001039,9,00001039,00001040,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001039_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001040_roll_1000_09.png,9,9,sd300b_plain_roll_00001039_09,sd300b_plain_roll_00001040_09,39,40,1
sd300b_plain_roll_next_subject_impostor_09_00001040_00001041,sd300b_plain_roll_next_subject_impostor_09_00001040_00001041,sd300b,plain_roll_next_subject_impostor,impostor,00001040,9,00001040,00001041,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001040_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001041_roll_1000_09.png,9,9,sd300b_plain_roll_00001040_09,sd300b_plain_roll_00001041_09,40,41,1
sd300b_plain_roll_next_subject_impostor_09_00001041_00001042,sd300b_plain_roll_next_subject_impostor_09_00001041_00001042,sd300b,plain_roll_next_subject_impostor,impostor,00001041,9,00001041,00001042,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001041_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001042_roll_1000_09.png,9,9,sd300b_plain_roll_00001041_09,sd300b_plain_roll_00001042_09,41,42,1
sd300b_plain_roll_next_subject_impostor_09_00001042_00001043,sd300b_plain_roll_next_subject_impostor_09_00001042_00001043,sd300b,plain_roll_next_subject_impostor,impostor,00001042,9,00001042,00001043,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001042_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001043_roll_1000_09.png,9,9,sd300b_plain_roll_00001042_09,sd300b_plain_roll_00001043_09,42,43,1
sd300b_plain_roll_next_subject_impostor_09_00001043_00001045,sd300b_plain_roll_next_subject_impostor_09_00001043_00001045,sd300b,plain_roll_next_subject_impostor,impostor,00001043,9,00001043,00001045,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001043_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001045_roll_1000_09.png,9,9,sd300b_plain_roll_00001043_09,sd300b_plain_roll_00001045_09,43,44,1
sd300b_plain_roll_next_subject_impostor_09_00001045_00001046,sd300b_plain_roll_next_subject_impostor_09_00001045_00001046,sd300b,plain_roll_next_subject_impostor,impostor,00001045,9,00001045,00001046,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001045_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001046_roll_1000_09.png,9,9,sd300b_plain_roll_00001045_09,sd300b_plain_roll_00001046_09,44,45,1
sd300b_plain_roll_next_subject_impostor_09_00001046_00001047,sd300b_plain_roll_next_subject_impostor_09_00001046_00001047,sd300b,plain_roll_next_subject_impostor,impostor,00001046,9,00001046,00001047,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001046_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001047_roll_1000_09.png,9,9,sd300b_plain_roll_00001046_09,sd300b_plain_roll_00001047_09,45,46,1
sd300b_plain_roll_next_subject_impostor_09_00001047_00001048,sd300b_plain_roll_next_subject_impostor_09_00001047_00001048,sd300b,plain_roll_next_subject_impostor,impostor,00001047,9,00001047,00001048,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001047_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001048_roll_1000_09.png,9,9,sd300b_plain_roll_00001047_09,sd300b_plain_roll_00001048_09,46,47,1
sd300b_plain_roll_next_subject_impostor_09_00001048_00001049,sd300b_plain_roll_next_subject_impostor_09_00001048_00001049,sd300b,plain_roll_next_subject_impostor,impostor,00001048,9,00001048,00001049,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001048_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001049_roll_1000_09.png,9,9,sd300b_plain_roll_00001048_09,sd300b_plain_roll_00001049_09,47,48,1
sd300b_plain_roll_next_subject_impostor_09_00001049_00001051,sd300b_plain_roll_next_subject_impostor_09_00001049_00001051,sd300b,plain_roll_next_subject_impostor,impostor,00001049,9,00001049,00001051,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001049_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001051_roll_1000_09.png,9,9,sd300b_plain_roll_00001049_09,sd300b_plain_roll_00001051_09,48,49,1
sd300b_plain_roll_next_subject_impostor_09_00001051_00001000,sd300b_plain_roll_next_subject_impostor_09_00001051_00001000,sd300b,plain_roll_next_subject_impostor,impostor,00001051,9,00001051,00001000,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001051_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001000_roll_1000_09.png,9,9,sd300b_plain_roll_00001051_09,sd300b_plain_roll_00001000_09,49,0,1
sd300b_plain_roll_next_subject_impostor_10_00001000_00001001,sd300b_plain_roll_next_subject_impostor_10_00001000_00001001,sd300b,plain_roll_next_subject_impostor,impostor,00001000,10,00001000,00001001,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001000_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001001_roll_1000_10.png,10,10,sd300b_plain_roll_00001000_10,sd300b_plain_roll_00001001_10,0,1,1
sd300b_plain_roll_next_subject_impostor_10_00001001_00001002,sd300b_plain_roll_next_subject_impostor_10_00001001_00001002,sd300b,plain_roll_next_subject_impostor,impostor,00001001,10,00001001,00001002,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001001_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_10.png,10,10,sd300b_plain_roll_00001001_10,sd300b_plain_roll_00001002_10,1,2,1
sd300b_plain_roll_next_subject_impostor_10_00001002_00001003,sd300b_plain_roll_next_subject_impostor_10_00001002_00001003,sd300b,plain_roll_next_subject_impostor,impostor,00001002,10,00001002,00001003,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_10.png,10,10,sd300b_plain_roll_00001002_10,sd300b_plain_roll_00001003_10,2,3,1
