pair_id,dataset,protocol,subject_id,canonical_finger_position,status,error_code,raw_score,threshold,accepted,zero_score,geometry_success,geometry_failure_reason,keypoint_count_a,keypoint_count_b,ratio_match_count,mutual_match_count,matches_submitted,inlier_count,outlier_count,total_ms
sd300c_plain_roll_00001551_05,sd300c,plain_roll,00001551,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2722,3000,6,0,0,0,0,914.0514
sd300c_plain_roll_00001551_07,sd300c,plain_roll,00001551,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,4,2,2,0,2,983.2239
sd300c_plain_roll_00001551_08,sd300c,plain_roll,00001551,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,0,0,0,0,983.5392
sd300c_plain_roll_00001551_09,sd300c,plain_roll,00001551,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,0,0,0,0,940.6323
sd300c_plain_roll_00001551_10,sd300c,plain_roll,00001551,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2380,3000,2,0,0,0,0,887.8647
sd300c_plain_roll_00001552_10,sd300c,plain_roll,00001552,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1328.8923
sd300c_plain_roll_00001553_05,sd300c,plain_roll,00001553,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,928,3000,4,2,2,0,2,1343.9242
sd300c_plain_roll_00001553_10,sd300c,plain_roll,00001553,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1416,3000,3,2,2,0,2,1187.5696
sd300c_plain_roll_00001554_04,sd300c,plain_roll,00001554,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,1182.2384
sd300c_plain_roll_00001554_05,sd300c,plain_roll,00001554,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,1253.0467
sd300c_plain_roll_00001554_10,sd300c,plain_roll,00001554,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,13,2,2,0,2,1261.6244
sd300c_plain_roll_00001555_02,sd300c,plain_roll,00001555,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2737,3000,9,2,2,0,2,1312.9892
sd300c_plain_roll_00001555_03,sd300c,plain_roll,00001555,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,0,0,0,0,1347.1632
sd300c_plain_roll_00001555_04,sd300c,plain_roll,00001555,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,1347.2252
sd300c_plain_roll_00001555_08,sd300c,plain_roll,00001555,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,2,0,0,0,0,1294.0124
sd300c_plain_roll_00001555_09,sd300c,plain_roll,00001555,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,3,2,2,0,2,1299.9121
sd300c_plain_roll_00001555_10,sd300c,plain_roll,00001555,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1376.6577
sd300c_plain_roll_00001557_04,sd300c,plain_roll,00001557,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,15,2,2,0,2,1195.7502
sd300c_plain_roll_00001557_07,sd300c,plain_roll,00001557,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,1235.887
sd300c_plain_roll_00001557_09,sd300c,plain_roll,00001557,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1210.0387
sd300c_plain_roll_00001557_10,sd300c,plain_roll,00001557,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1288.9009
sd300c_plain_roll_00001558_02,sd300c,plain_roll,00001558,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,15,2,2,0,2,1344.195
sd300c_plain_roll_00001558_05,sd300c,plain_roll,00001558,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2832,3001,7,1,1,0,1,1419.0457
sd300c_plain_roll_00001558_07,sd300c,plain_roll,00001558,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,1298.6388
sd300c_plain_roll_00001558_08,sd300c,plain_roll,00001558,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2146,3000,6,1,1,0,1,1230.7222
sd300c_plain_roll_00001558_09,sd300c,plain_roll,00001558,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,9,1,1,0,1,1296.5617
sd300c_plain_roll_00001559_02,sd300c,plain_roll,00001559,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2451,3000,4,0,0,0,0,1297.059
sd300c_plain_roll_00001559_05,sd300c,plain_roll,00001559,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1740,3000,2,0,0,0,0,1315.5596
sd300c_plain_roll_00001559_10,sd300c,plain_roll,00001559,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2036,3000,3,0,0,0,0,1256.6439
sd300c_plain_roll_00001560_07,sd300c,plain_roll,00001560,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,19,2,2,0,2,1315.5374
sd300c_plain_roll_00001561_05,sd300c,plain_roll,00001561,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2029,3001,5,2,2,0,2,1396.8636
sd300c_plain_roll_00001561_10,sd300c,plain_roll,00001561,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2452,3000,6,2,2,0,2,1284.8859
sd300c_plain_roll_00001563_01,sd300c,plain_roll,00001563,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,1740.5408
sd300c_plain_roll_00001563_04,sd300c,plain_roll,00001563,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1310.7454
sd300c_plain_roll_00001563_05,sd300c,plain_roll,00001563,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,2,2,0,2,1335.3444
sd300c_plain_roll_00001563_06,sd300c,plain_roll,00001563,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,8,1,1,0,1,1805.3194
sd300c_plain_roll_00001563_08,sd300c,plain_roll,00001563,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,3,0,0,0,0,1365.9171
sd300c_plain_roll_00001563_09,sd300c,plain_roll,00001563,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,6,2,2,0,2,1347.3143
sd300c_plain_roll_00001563_10,sd300c,plain_roll,00001563,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2323,3000,2,0,0,0,0,1265.5538
sd300c_plain_roll_00001564_04,sd300c,plain_roll,00001564,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,9,2,2,0,2,1162.3225
sd300c_plain_roll_00001564_07,sd300c,plain_roll,00001564,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,17,2,2,0,2,1145.2323
sd300c_plain_roll_00001564_09,sd300c,plain_roll,00001564,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,9,2,2,0,2,1149.5457
sd300c_plain_roll_00001564_10,sd300c,plain_roll,00001564,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2349,3000,4,1,1,0,1,1231.3806
sd300c_plain_roll_00001565_02,sd300c,plain_roll,00001565,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,1356.1599
sd300c_plain_roll_00001565_03,sd300c,plain_roll,00001565,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,14,1,1,0,1,1389.2754
sd300c_plain_roll_00001565_04,sd300c,plain_roll,00001565,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1414.3804
sd300c_plain_roll_00001565_07,sd300c,plain_roll,00001565,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,4,2,2,0,2,1297.4319
sd300c_plain_roll_00001565_08,sd300c,plain_roll,00001565,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,7,1,1,0,1,1254.8565
sd300c_plain_roll_00001565_10,sd300c,plain_roll,00001565,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,5,1,1,0,1,1306.1914
sd300c_plain_roll_00001566_05,sd300c,plain_roll,00001566,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,2,2,0,2,1363.4558
sd300c_plain_roll_00001566_10,sd300c,plain_roll,00001566,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1249.1684
sd300c_plain_roll_00001567_05,sd300c,plain_roll,00001567,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2340,3000,9,2,2,0,2,1271.9529
sd300c_plain_roll_00001567_07,sd300c,plain_roll,00001567,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,2,2,0,2,1179.6544
sd300c_plain_roll_00001567_08,sd300c,plain_roll,00001567,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,4,1,1,0,1,1195.672
sd300c_plain_roll_00001567_09,sd300c,plain_roll,00001567,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1203.6283
sd300c_plain_roll_00001567_10,sd300c,plain_roll,00001567,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1398,3001,3,1,1,0,1,1223.6687
sd300c_plain_roll_00001569_05,sd300c,plain_roll,00001569,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2929,3001,5,0,0,0,0,1312.4934
sd300c_plain_roll_00001569_10,sd300c,plain_roll,00001569,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2225,3000,5,2,2,0,2,1284.1854
sd300c_plain_roll_00001570_02,sd300c,plain_roll,00001570,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,20,2,2,0,2,1368.156
sd300c_plain_roll_00001570_04,sd300c,plain_roll,00001570,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,0,0,0,0,1400.681
sd300c_plain_roll_00001570_05,sd300c,plain_roll,00001570,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,1,1,1,0,1,1313.6704
sd300c_plain_roll_00001570_07,sd300c,plain_roll,00001570,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,0,0,0,0,1418.5539
sd300c_plain_roll_00001570_08,sd300c,plain_roll,00001570,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,1,1,0,1,1459.9499
sd300c_plain_roll_00001570_09,sd300c,plain_roll,00001570,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,19,1,1,0,1,1392.1782
sd300c_plain_roll_00001570_10,sd300c,plain_roll,00001570,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1374.5765
sd300c_plain_roll_00001571_05,sd300c,plain_roll,00001571,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,6,1,1,0,1,1284.3331
sd300c_plain_roll_00001572_06,sd300c,plain_roll,00001572,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1462,3001,6,1,1,0,1,1641.2949
sd300c_plain_roll_00001573_02,sd300c,plain_roll,00001573,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1236.6639
sd300c_plain_roll_00001573_04,sd300c,plain_roll,00001573,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,1263.03
sd300c_plain_roll_00001573_05,sd300c,plain_roll,00001573,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,0,0,0,0,1286.4862
sd300c_plain_roll_00001573_08,sd300c,plain_roll,00001573,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,13,2,2,0,2,1224.9436
sd300c_plain_roll_00001574_05,sd300c,plain_roll,00001574,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,2,2,0,2,1295.505
sd300c_plain_roll_00001575_04,sd300c,plain_roll,00001575,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,2,2,0,2,1357.6508
sd300c_plain_roll_00001575_08,sd300c,plain_roll,00001575,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,1,1,0,1,1422.1743
sd300c_plain_roll_00001576_01,sd300c,plain_roll,00001576,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,12,2,2,0,2,1768.0208
sd300c_plain_roll_00001576_02,sd300c,plain_roll,00001576,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,3,2,2,0,2,1280.5413
sd300c_plain_roll_00001576_03,sd300c,plain_roll,00001576,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,1283.8742
sd300c_plain_roll_00001576_05,sd300c,plain_roll,00001576,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,10,0,0,0,0,1237.1997
sd300c_plain_roll_00001576_06,sd300c,plain_roll,00001576,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1946.2835
sd300c_plain_roll_00001576_08,sd300c,plain_roll,00001576,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,1,1,0,1,1249.0925
sd300c_plain_roll_00001576_09,sd300c,plain_roll,00001576,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,1232.608
sd300c_plain_roll_00001576_10,sd300c,plain_roll,00001576,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,1,0,0,0,0,1149.0338
sd300c_plain_roll_00001578_02,sd300c,plain_roll,00001578,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,1,1,0,1,1259.5851
sd300c_plain_roll_00001578_05,sd300c,plain_roll,00001578,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2998,3000,10,2,2,0,2,1296.9057
sd300c_plain_roll_00001578_07,sd300c,plain_roll,00001578,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,14,2,2,0,2,1248.6487
sd300c_plain_roll_00001578_08,sd300c,plain_roll,00001578,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1164.0659
sd300c_plain_roll_00001578_10,sd300c,plain_roll,00001578,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,2,2,0,2,1339.1225
sd300c_plain_roll_00001579_05,sd300c,plain_roll,00001579,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,13,1,1,0,1,1270.3259
sd300c_plain_roll_00001580_04,sd300c,plain_roll,00001580,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,1,1,0,1,1177.6189
sd300c_plain_roll_00001580_05,sd300c,plain_roll,00001580,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,1307.0126
sd300c_plain_roll_00001583_05,sd300c,plain_roll,00001583,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2439,3001,10,1,1,0,1,1189.9299
sd300c_plain_roll_00001584_05,sd300c,plain_roll,00001584,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,1468.9278
sd300c_plain_roll_00001584_08,sd300c,plain_roll,00001584,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,2,2,0,2,1418.7606
sd300c_plain_roll_00001584_10,sd300c,plain_roll,00001584,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2513,3000,6,2,2,0,2,1406.5769
sd300c_plain_roll_00001587_03,sd300c,plain_roll,00001587,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,6,2,2,0,2,1432.8543
sd300c_plain_roll_00001588_04,sd300c,plain_roll,00001588,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,1356.5233
sd300c_plain_roll_00001588_05,sd300c,plain_roll,00001588,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1890,3000,6,2,2,0,2,1293.0805
sd300c_plain_roll_00001588_10,sd300c,plain_roll,00001588,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2227,3000,7,1,1,0,1,1257.1499
sd300c_plain_roll_00001589_02,sd300c,plain_roll,00001589,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,1,1,0,1,1389.2728
sd300c_plain_roll_00001589_07,sd300c,plain_roll,00001589,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,8,2,2,0,2,1381.1397
sd300c_plain_roll_00001589_09,sd300c,plain_roll,00001589,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,24,1,1,0,1,1428.5192
sd300c_plain_roll_00001589_10,sd300c,plain_roll,00001589,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1931,3000,5,0,0,0,0,1207.6646
sd300c_plain_roll_00001590_03,sd300c,plain_roll,00001590,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,16,2,2,0,2,1393.378
sd300c_plain_roll_00001590_09,sd300c,plain_roll,00001590,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,2,2,0,2,1425.4196
sd300c_plain_roll_00001590_10,sd300c,plain_roll,00001590,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,4,2,2,0,2,1337.851
sd300c_plain_roll_00001591_03,sd300c,plain_roll,00001591,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,8,0,0,0,0,1242.5546
sd300c_plain_roll_00001591_04,sd300c,plain_roll,00001591,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,7,0,0,0,0,1240.3418
sd300c_plain_roll_00001591_05,sd300c,plain_roll,00001591,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,0,0,0,0,1296.7302
sd300c_plain_roll_00001591_07,sd300c,plain_roll,00001591,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,13,2,2,0,2,1238.1482
sd300c_plain_roll_00001593_04,sd300c,plain_roll,00001593,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,1,1,0,1,1408.8367
sd300c_plain_roll_00001593_09,sd300c,plain_roll,00001593,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,15,2,2,0,2,1327.9153
sd300c_plain_roll_00001593_10,sd300c,plain_roll,00001593,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,9,1,1,0,1,1321.0995
sd300c_plain_roll_00001594_05,sd300c,plain_roll,00001594,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,20,1,1,0,1,1378.5057
sd300c_plain_roll_00001594_10,sd300c,plain_roll,00001594,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2963,3000,8,0,0,0,0,1282.7995
sd300c_plain_roll_00001595_10,sd300c,plain_roll,00001595,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,13,2,2,0,2,1301.8923
sd300c_plain_roll_00001597_02,sd300c,plain_roll,00001597,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2059,3002,2,0,0,0,0,1255.63
sd300c_plain_roll_00001597_03,sd300c,plain_roll,00001597,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1360.4111
sd300c_plain_roll_00001597_04,sd300c,plain_roll,00001597,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,1,1,1,0,1,1446.6854
sd300c_plain_roll_00001597_05,sd300c,plain_roll,00001597,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1747,3000,7,2,2,0,2,1433.7082
sd300c_plain_roll_00001597_06,sd300c,plain_roll,00001597,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,22,1,1,0,1,1791.0748
sd300c_plain_roll_00001597_07,sd300c,plain_roll,00001597,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2364,3000,17,2,2,0,2,1267.8938
sd300c_plain_roll_00001597_08,sd300c,plain_roll,00001597,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,6,2,2,0,2,1314.5638
sd300c_plain_roll_00001597_09,sd300c,plain_roll,00001597,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,6,2,2,0,2,1379.5611
sd300c_plain_roll_00001597_10,sd300c,plain_roll,00001597,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1935,3000,5,0,0,0,0,1261.673
sd300c_plain_roll_00001598_05,sd300c,plain_roll,00001598,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,11,2,2,0,2,1283.6384
sd300c_plain_roll_00001599_04,sd300c,plain_roll,00001599,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2933,3000,7,2,2,0,2,1130.2005
sd300c_plain_roll_00001600_10,sd300c,plain_roll,00001600,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2431,3001,19,1,1,0,1,1233.869
sd300c_plain_roll_00001601_05,sd300c,plain_roll,00001601,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,13,2,2,0,2,1443.4949
sd300c_plain_roll_00001602_09,sd300c,plain_roll,00001602,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,1342.1464
sd300c_plain_roll_00001603_02,sd300c,plain_roll,00001603,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,6,1,1,0,1,1414.1419
sd300c_plain_roll_00001603_09,sd300c,plain_roll,00001603,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,5,0,0,0,0,1412.4303
sd300c_plain_roll_00001604_10,sd300c,plain_roll,00001604,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2026,3000,10,2,2,0,2,1322.5247
sd300c_plain_roll_00001605_05,sd300c,plain_roll,00001605,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,449,3001,2,2,2,0,2,835.6214
sd300c_plain_roll_00001607_01,sd300c,plain_roll,00001607,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,16,2,2,0,2,1785.4351
sd300c_plain_roll_00001607_02,sd300c,plain_roll,00001607,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,5,1,1,0,1,1322.8443
sd300c_plain_roll_00001607_05,sd300c,plain_roll,00001607,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,6,2,2,0,2,1402.4609
sd300c_plain_roll_00001607_08,sd300c,plain_roll,00001607,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,1446.2765
sd300c_plain_roll_00001607_10,sd300c,plain_roll,00001607,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2898,3000,2,0,0,0,0,1268.4106
sd300c_plain_roll_00001609_01,sd300c,plain_roll,00001609,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,10,2,2,0,2,1373.682
sd300c_plain_roll_00001609_05,sd300c,plain_roll,00001609,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,1006.3454
sd300c_plain_roll_00001609_07,sd300c,plain_roll,00001609,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,2,2,0,2,1039.5064
sd300c_plain_roll_00001609_08,sd300c,plain_roll,00001609,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,4,1,1,0,1,1041.1719
sd300c_plain_roll_00001609_10,sd300c,plain_roll,00001609,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,8,0,0,0,0,1004.6067
sd300c_plain_roll_00001611_04,sd300c,plain_roll,00001611,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,1415.7176
sd300c_plain_roll_00001611_05,sd300c,plain_roll,00001611,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1474.7506
sd300c_plain_roll_00001611_09,sd300c,plain_roll,00001611,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1405.9911
sd300c_plain_roll_00001611_10,sd300c,plain_roll,00001611,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1512.3761
sd300c_plain_roll_00001614_10,sd300c,plain_roll,00001614,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1476,3001,4,2,2,0,2,1222.8194
sd300c_plain_roll_00001616_05,sd300c,plain_roll,00001616,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1558.9237
sd300c_plain_roll_00001616_09,sd300c,plain_roll,00001616,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,2,2,0,2,1482.8299
sd300c_plain_roll_00001617_02,sd300c,plain_roll,00001617,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,19,2,2,0,2,1348.1982
sd300c_plain_roll_00001617_04,sd300c,plain_roll,00001617,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,13,1,1,0,1,1419.4911
sd300c_plain_roll_00001617_05,sd300c,plain_roll,00001617,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,1,1,0,1,1427.1961
sd300c_plain_roll_00001617_06,sd300c,plain_roll,00001617,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,1,1,0,1,1761.5048
sd300c_plain_roll_00001620_04,sd300c,plain_roll,00001620,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,1495.6471
sd300c_plain_roll_00001620_05,sd300c,plain_roll,00001620,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1944,3000,5,2,2,0,2,1377.62
sd300c_plain_roll_00001620_08,sd300c,plain_roll,00001620,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,1322.6576
sd300c_plain_roll_00001622_02,sd300c,plain_roll,00001622,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,17,0,0,0,0,1181.0485
sd300c_plain_roll_00001622_08,sd300c,plain_roll,00001622,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,15,1,1,0,1,1145.149
sd300c_plain_roll_00001622_09,sd300c,plain_roll,00001622,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1162.7115
sd300c_plain_roll_00001623_10,sd300c,plain_roll,00001623,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,2,2,0,2,1165.5802
